carbonsource,experiment,cellno,ID,time,recovery_time,observation
gly2,231205,4,231205_gly2_4,20.2378,16.2532,0.295239556
gly2,231205,4,231205_gly2_4,20.5043,16.5197,0.388885186
gly2,231205,4,231205_gly2_4,20.7707,16.7861,0.315392177
gly2,231205,4,231205_gly2_4,21.0371,17.0525,0.327565295
gly2,231205,4,231205_gly2_4,21.3036,17.319,0.29083821
gly2,231205,4,231205_gly2_4,21.57,17.5854,0.306821579
gly2,231205,4,231205_gly2_4,21.8365,17.8519,0.300575761
gly2,231205,4,231205_gly2_4,22.1029,18.1183,0.335572255
gly2,231205,4,231205_gly2_4,22.3694,18.3848,0.413017006
gly2,231205,4,231205_gly2_4,22.6358,18.6512,0.304113549
gly2,231205,4,231205_gly2_4,22.9023,18.9177,0.264187949
gly2,231205,4,231205_gly2_4,23.1687,19.1841,0.316086249
gly2,231205,4,231205_gly2_4,23.4352,19.4506,0.374323271
gly2,231205,4,231205_gly2_4,23.7016,19.717,0.353983566
gly2,231205,4,231205_gly2_4,23.9681,19.9835,0.367089547
gly2,231205,4,231205_gly2_4,24.2345,20.2499,0.326028828
gly2,231205,4,231205_gly2_4,24.5009,20.5163,0.284499764
gly2,231205,4,231205_gly2_4,24.7674,20.7828,0.276300478
gly2,231205,4,231205_gly2_4,25.0338,21.0492,0.267138926
gly2,231205,4,231205_gly2_4,25.3003,21.3157,0.314282517
gly2,231205,4,231205_gly2_4,25.5667,21.5821,0.31704578
gly2,231205,4,231205_gly2_4,25.8332,21.8486,0.338743145
gly2,231205,4,231205_gly2_4,26.0996,22.115,0.354577096
gly2,231205,4,231205_gly2_4,26.3661,22.3815,0.334317084
gly2,231205,4,231205_gly2_4,26.6325,22.6479,0.403806904
gly2,231205,4,231205_gly2_4,26.899,22.9144,0.329036511
gly2,231205,4,231205_gly2_4,27.1654,23.1808,0.27532715
gly2,231205,4,231205_gly2_4,27.4318,23.4472,0.29038493
gly2,231205,4,231205_gly2_4,27.6983,23.7137,0.425487732
gly2,231205,4,231205_gly2_4,27.9647,23.9801,0.363780906
gly2,231205,4,231205_gly2_4,28.2312,24.2466,0.35102066
gly2,231205,4,231205_gly2_4,28.4976,24.513,0.286644342
gly2,231205,4,231205_gly2_4,28.7641,24.7795,0.316870183
gly2,231205,4,231205_gly2_4,29.0305,25.0459,0.346426645
gly2,231205,5,231205_gly2_5,7.4219,0,0.128406472
gly2,231205,5,231205_gly2_5,7.7969,0.375,0.098836737
gly2,231205,5,231205_gly2_5,8.1718,0.7499,0.146828821
gly2,231205,5,231205_gly2_5,8.5468,1.1249,0.128275087
gly2,231205,5,231205_gly2_5,8.9217,1.4998,0.166997475
gly2,231205,5,231205_gly2_5,9.2967,1.8748,0.153157842
gly2,231205,5,231205_gly2_5,9.6716,2.2497,0.179734265
gly2,231205,5,231205_gly2_5,10.0466,2.6247,0.182157553
gly2,231205,5,231205_gly2_5,10.4215,2.9996,0.248872556
gly2,231205,5,231205_gly2_5,10.7965,3.3746,0.195978112
gly2,231205,5,231205_gly2_5,11.1714,3.7495,0.23508392
gly2,231205,5,231205_gly2_5,11.5464,4.1245,0.240118428
gly2,231205,5,231205_gly2_5,11.9213,4.4994,0.226561069
gly2,231205,5,231205_gly2_5,12.2963,4.8744,0.212520441
gly2,231205,5,231205_gly2_5,12.6712,5.2493,0.222643822
gly2,231205,5,231205_gly2_5,13.0462,5.6243,0.190925406
gly2,231205,5,231205_gly2_5,13.4211,5.9992,0.156060741
gly2,231205,5,231205_gly2_5,13.7961,6.3742,0.209267374
gly2,231205,5,231205_gly2_5,14.171,6.7491,0.212256731
gly2,231205,5,231205_gly2_5,14.546,7.1241,0.25028948
gly2,231205,5,231205_gly2_5,14.921,7.4991,0.191436707
gly2,231205,5,231205_gly2_5,15.2959,7.874,0.175761007
gly2,231205,5,231205_gly2_5,15.6709,8.249,0.208491938
gly2,231205,5,231205_gly2_5,16.0458,8.6239,0.19335977
gly2,231205,5,231205_gly2_5,16.4208,8.9989,0.197142374
gly2,231205,5,231205_gly2_5,16.7957,9.3738,0.208785974
gly2,231205,5,231205_gly2_5,17.1707,9.7488,0.207704026
gly2,231205,5,231205_gly2_5,17.5456,10.1237,0.20984951
gly2,231205,5,231205_gly2_5,17.9206,10.4987,0.266431123
gly2,231205,5,231205_gly2_5,18.2955,10.8736,0.282344389
gly2,231205,5,231205_gly2_5,18.6705,11.2486,0.23527792
gly2,231205,5,231205_gly2_5,19.0454,11.6235,0.209630482
gly2,231205,5,231205_gly2_5,19.4204,11.9985,0.195126924
gly2,231205,5,231205_gly2_5,19.7953,12.3734,0.164605852
gly2,231205,5,231205_gly2_5,20.1703,12.7484,0.254463778
gly2,231205,5,231205_gly2_5,20.5452,13.1233,0.20644986
gly2,231205,5,231205_gly2_5,20.9202,13.4983,0.196836755
gly2,231205,5,231205_gly2_5,21.2952,13.8733,0.207063571
gly2,231205,5,231205_gly2_5,21.6701,14.2482,0.187705281
gly2,231205,5,231205_gly2_5,22.0451,14.6232,0.277217257
gly2,231205,5,231205_gly2_5,22.42,14.9981,0.140842376
gly2,231205,5,231205_gly2_5,22.795,15.3731,0.186500818
gly2,231205,5,231205_gly2_5,23.1699,15.748,0.216375048
gly2,231205,5,231205_gly2_5,23.5449,16.123,0.174114364
gly2,231205,5,231205_gly2_5,23.9198,16.4979,0.193733665
gly2,231205,5,231205_gly2_5,24.2948,16.8729,0.145487019
gly2,231205,5,231205_gly2_5,24.6697,17.2478,0.189364313
gly2,231205,5,231205_gly2_5,25.0447,17.6228,0.222152779
gly2,231205,5,231205_gly2_5,25.4196,17.9977,0.151380599
gly2,231205,5,231205_gly2_5,25.7946,18.3727,0.185900968
gly2,231205,5,231205_gly2_5,26.1695,18.7476,0.188746853
gly2,231205,5,231205_gly2_5,26.5445,19.1226,0.207018693
gly2,231205,5,231205_gly2_5,26.9194,19.4975,0.145896575
gly2,231205,5,231205_gly2_5,27.2944,19.8725,0.227648417
gly2,231205,5,231205_gly2_5,27.6694,20.2475,0.137024057
gly2,231205,5,231205_gly2_5,28.0443,20.6224,0.216972097
gly2,231205,5,231205_gly2_5,28.4193,20.9974,0.239462352
gly2,231205,5,231205_gly2_5,28.7942,21.3723,0.283125654
gly2,231205,5,231205_gly2_5,29.1692,21.7473,0.178096385
gly2,231205,5,231205_gly2_5,29.5441,22.1222,0.192530172
gly2,231205,5,231205_gly2_5,29.9191,22.4972,0.212628878
gly2,231205,5,231205_gly2_5,30.294,22.8721,0.196391728
gly2,231205,5,231205_gly2_5,30.669,23.2471,0.210578303
gly2,231205,5,231205_gly2_5,31.0439,23.622,0.269053689
gly2,231205,5,231205_gly2_5,31.4189,23.997,0.19270776
gly2,231205,5,231205_gly2_5,31.7938,24.3719,0.222628652
gly2,231205,5,231205_gly2_5,32.1688,24.7469,0.232225959
gly2,231205,5,231205_gly2_5,32.5437,25.1218,0.161918075
gly2,231205,5,231205_gly2_5,32.9187,25.4968,0.271940002
gly2,231205,5,231205_gly2_5,33.2936,25.8717,0.211821376
gly2,231205,5,231205_gly2_5,33.6686,26.2467,0.285027632
gly2,231205,5,231205_gly2_5,34.0436,26.6217,0.299839735
gly2,231205,5,231205_gly2_5,34.4185,26.9966,0.284307438
gly2,231205,5,231205_gly2_5,34.7935,27.3716,0.207203117
gly2,231205,5,231205_gly2_5,35.1684,27.7465,0.268889796
gly2,231205,5,231205_gly2_5,35.5434,28.1215,0.246130502
gly2,231205,5,231205_gly2_5,35.9183,28.4964,0.2318575
gly2,231205,5,231205_gly2_5,36.2933,28.8714,0.215432048
gly2,231205,5,231205_gly2_5,36.6682,29.2463,0.24498094
gly2,231205,5,231205_gly2_5,37.0432,29.6213,0.246083749
gly2,231205,5,231205_gly2_5,37.4181,29.9962,0.272409656
gly2,231205,5,231205_gly2_5,37.7931,30.3712,0.264196696
gly2,231205,5,231205_gly2_5,38.168,30.7461,0.24316316
gly2,231205,5,231205_gly2_5,38.543,31.1211,0.235767981
gly2,231205,5,231205_gly2_5,38.9179,31.496,0.204596354
gly2,231205,5,231205_gly2_5,39.2929,31.871,0.216720954
gly2,231205,5,231205_gly2_5,39.6678,32.2459,0.186626042
gly2,231205,5,231205_gly2_5,40.0428,32.6209,0.229606741
gly2,231205,5,231205_gly2_5,40.4178,32.9959,0.186811009
gly2,231205,5,231205_gly2_5,40.7927,33.3708,0.217139419
gly2,231205,5,231205_gly2_5,41.1677,33.7458,0.194307235
gly2,231205,5,231205_gly2_5,41.5426,34.1207,0.251713289
gly2,231205,5,231205_gly2_5,41.9176,34.4957,0.187922965
gly2,231205,5,231205_gly2_5,42.2925,34.8706,0.22670701
gly2,231205,5,231205_gly2_5,42.6675,35.2456,0.220209465
gly2,231205,7,231205_gly2_7,8.6565,0,0.116307353
gly2,231205,7,231205_gly2_7,9.158,0.5015,0.127104029
gly2,231205,7,231205_gly2_7,9.6596,1.0031,0.188059295
gly2,231205,7,231205_gly2_7,10.1611,1.5046,0.147465278
gly2,231205,7,231205_gly2_7,10.6626,2.0061,0.156564761
gly2,231205,7,231205_gly2_7,11.1642,2.5077,0.193446756
gly2,231205,7,231205_gly2_7,11.6657,3.0092,0.179664749
gly2,231205,7,231205_gly2_7,12.1673,3.5108,0.173724908
gly2,231205,7,231205_gly2_7,12.6688,4.0123,0.210462339
gly2,231205,7,231205_gly2_7,13.1704,4.5139,0.225239461
gly2,231205,7,231205_gly2_7,13.6719,5.0154,0.228714829
gly2,231205,7,231205_gly2_7,14.1735,5.517,0.168605656
gly2,231205,7,231205_gly2_7,14.675,6.0185,0.221577793
gly2,231205,7,231205_gly2_7,15.1766,6.5201,0.216584293
gly2,231205,7,231205_gly2_7,15.6781,7.0216,0.190129123
gly2,231205,7,231205_gly2_7,16.1796,7.5231,0.221479211
gly2,231205,7,231205_gly2_7,16.6812,8.0247,0.19354538
gly2,231205,7,231205_gly2_7,17.1827,8.5262,0.237880177
gly2,231205,7,231205_gly2_7,17.6843,9.0278,0.225098124
gly2,231205,7,231205_gly2_7,18.1858,9.5293,0.196964775
gly2,231205,7,231205_gly2_7,18.6874,10.0309,0.218838692
gly2,231205,7,231205_gly2_7,19.1889,10.5324,0.208511145
gly2,231205,7,231205_gly2_7,19.6905,11.034,0.236537753
gly2,231205,7,231205_gly2_7,20.192,11.5355,0.322728172
gly2,231205,7,231205_gly2_7,20.6935,12.037,0.238566676
gly2,231205,7,231205_gly2_7,21.1951,12.5386,0.237493168
gly2,231205,7,231205_gly2_7,21.6966,13.0401,0.22427823
gly2,231205,7,231205_gly2_7,22.1982,13.5417,0.278594099
gly2,231205,7,231205_gly2_7,22.6997,14.0432,0.239642105
gly2,231205,7,231205_gly2_7,23.2013,14.5448,0.218713731
gly2,231205,7,231205_gly2_7,23.7028,15.0463,0.241796935
gly2,231205,7,231205_gly2_7,24.2044,15.5479,0.300383369
gly2,231205,7,231205_gly2_7,24.7059,16.0494,0.29499167
gly2,231205,7,231205_gly2_7,25.2074,16.5509,0.298137839
gly2,231205,7,231205_gly2_7,25.709,17.0525,0.280394777
gly2,231205,7,231205_gly2_7,26.2105,17.554,0.257878783
gly2,231205,7,231205_gly2_7,26.7121,18.0556,0.250478563
gly2,231205,7,231205_gly2_7,27.2136,18.5571,0.272125245
gly2,231205,7,231205_gly2_7,27.7152,19.0587,0.262060566
gly2,231205,7,231205_gly2_7,28.2167,19.5602,0.24912582
gly2,231205,7,231205_gly2_7,28.7183,20.0618,0.247086017
gly2,231205,7,231205_gly2_7,29.2198,20.5633,0.272544556
gly2,231205,7,231205_gly2_7,29.7213,21.0648,0.217223561
gly2,231205,7,231205_gly2_7,30.2229,21.5664,0.273700542
gly2,231205,7,231205_gly2_7,30.7244,22.0679,0.274768174
gly2,231205,7,231205_gly2_7,31.226,22.5695,0.230377933
gly2,231205,7,231205_gly2_7,31.7275,23.071,0.312905916
gly2,231205,7,231205_gly2_7,32.2291,23.5726,0.250793157
gly2,231205,7,231205_gly2_7,32.7306,24.0741,0.267525033
gly2,231205,7,231205_gly2_7,33.2322,24.5757,0.243667382
gly2,231205,7,231205_gly2_7,33.7337,25.0772,0.258157229
gly2,231205,7,231205_gly2_7,34.2353,25.5788,0.246300247
gly2,231205,7,231205_gly2_7,34.7368,26.0803,0.253230484
gly2,231205,7,231205_gly2_7,35.2383,26.5818,0.300140569
gly2,231205,7,231205_gly2_7,35.7399,27.0834,0.340630086
gly2,231205,7,231205_gly2_7,36.2414,27.5849,0.264508002
gly2,231205,7,231205_gly2_7,36.743,28.0865,0.2201902
gly2,231205,7,231205_gly2_7,37.2445,28.588,0.243242695
gly2,231205,7,231205_gly2_7,37.7461,29.0896,0.272794352
gly2,231205,7,231205_gly2_7,38.2476,29.5911,0.246820286
gly2,231205,7,231205_gly2_7,38.7492,30.0927,0.252798518
gly2,231205,7,231205_gly2_7,39.2507,30.5942,0.319873624
gly2,231205,7,231205_gly2_7,39.7522,31.0957,0.292311189
gly2,231205,7,231205_gly2_7,40.2538,31.5973,0.293684589
gly2,231205,7,231205_gly2_7,40.7553,32.0988,0.343682692
gly2,231205,7,231205_gly2_7,41.2569,32.6004,0.322197417
gly2,231205,7,231205_gly2_7,41.7584,33.1019,0.286601426
gly2,231205,7,231205_gly2_7,42.26,33.6035,0.26390173
gly2,231205,7,231205_gly2_7,42.7615,34.105,0.285762155
gly2,231205,7,231205_gly2_7,43.2631,34.6066,0.307699833
gly2,231205,7,231205_gly2_7,43.7646,35.1081,0.242266413
gly2,231205,7,231205_gly2_7,44.2661,35.6096,0.262956007
gly2,231205,7,231205_gly2_7,44.7677,36.1112,0.274759142
gly2,231205,7,231205_gly2_7,45.2692,36.6127,0.332633784
gly2,231205,7,231205_gly2_7,45.7708,37.1143,0.396317302
gly2,231205,7,231205_gly2_7,46.2723,37.6158,0.265158462
gly2,231205,7,231205_gly2_7,46.7739,38.1174,0.296553701
gly2,231205,7,231205_gly2_7,47.2754,38.6189,0.312710456
gly2,231205,7,231205_gly2_7,47.777,39.1205,0.241293078
gly2,231205,7,231205_gly2_7,48.2785,39.622,0.244867513
gly2,231205,7,231205_gly2_7,48.78,40.1235,0.262539428
gly2,231205,7,231205_gly2_7,49.2816,40.6251,0.286467276
gly2,231205,7,231205_gly2_7,49.7831,41.1266,0.319473677
gly2,231205,7,231205_gly2_7,50.2847,41.6282,0.266911667
gly2,231205,7,231205_gly2_7,50.7862,42.1297,0.272768613
gly2,231205,7,231205_gly2_7,51.2878,42.6313,0.314880236
gly2,231205,7,231205_gly2_7,51.7893,43.1328,0.343309002
gly2,231205,7,231205_gly2_7,52.2909,43.6344,0.373198679
gly2,231205,7,231205_gly2_7,52.7924,44.1359,0.315854655
gly2,231205,7,231205_gly2_7,53.2939,44.6374,0.237768167
gly2,231205,7,231205_gly2_7,53.7955,45.139,0.284741539
gly2,231205,7,231205_gly2_7,54.297,45.6405,0.359331665
gly2,231205,7,231205_gly2_7,54.7986,46.1421,0.258066458
gly2,231205,7,231205_gly2_7,55.3001,46.6436,0.220181134
gly2,231205,7,231205_gly2_7,55.8017,47.1452,0.301156489
gly2,231205,8,231205_gly2_8,8.5914,0,0.091920171
gly2,231205,8,231205_gly2_8,9.2484,0.657,0.113955117
gly2,231205,8,231205_gly2_8,9.9055,1.3141,0.133689686
gly2,231205,8,231205_gly2_8,10.5626,1.9712,0.156379808
gly2,231205,8,231205_gly2_8,11.2197,2.6283,0.170810515
gly2,231205,8,231205_gly2_8,11.8767,3.2853,0.151469717
gly2,231205,8,231205_gly2_8,12.5338,3.9424,0.182572748
gly2,231205,8,231205_gly2_8,13.1909,4.5995,0.181184613
gly2,231205,8,231205_gly2_8,13.8479,5.2565,0.203755588
gly2,231205,8,231205_gly2_8,14.505,5.9136,0.21023556
gly2,231205,8,231205_gly2_8,15.1621,6.5707,0.187250832
gly2,231205,8,231205_gly2_8,15.8192,7.2278,0.204968727
gly2,231205,8,231205_gly2_8,16.4762,7.8848,0.243065499
gly2,231205,8,231205_gly2_8,17.1333,8.5419,0.226454723
gly2,231205,8,231205_gly2_8,17.7904,9.199,0.223312416
gly2,231205,8,231205_gly2_8,18.4474,9.856,0.223475085
gly2,231205,8,231205_gly2_8,19.1045,10.5131,0.226071635
gly2,231205,8,231205_gly2_8,19.7616,11.1702,0.214032896
gly2,231205,8,231205_gly2_8,20.4187,11.8273,0.224069891
gly2,231205,8,231205_gly2_8,21.0757,12.4843,0.198255488
gly2,231205,8,231205_gly2_8,21.7328,13.1414,0.296714133
gly2,231205,8,231205_gly2_8,22.3899,13.7985,0.214766506
gly2,231205,8,231205_gly2_8,23.0469,14.4555,0.251607589
gly2,231205,8,231205_gly2_8,23.704,15.1126,0.230756034
gly2,231205,8,231205_gly2_8,24.3611,15.7697,0.220266965
gly2,231205,8,231205_gly2_8,25.0182,16.4268,0.242709033
gly2,231205,8,231205_gly2_8,25.6752,17.0838,0.308917751
gly2,231205,8,231205_gly2_8,26.3323,17.7409,0.259989686
gly2,231205,8,231205_gly2_8,26.9894,18.398,0.295352241
gly2,231205,8,231205_gly2_8,27.6464,19.055,0.305022145
gly2,231205,8,231205_gly2_8,28.3035,19.7121,0.255125069
gly2,231205,8,231205_gly2_8,28.9606,20.3692,0.290377091
gly2,231205,8,231205_gly2_8,29.6177,21.0263,0.300320952
gly2,231205,8,231205_gly2_8,30.2747,21.6833,0.229754721
gly2,231205,8,231205_gly2_8,30.9318,22.3404,0.251289036
gly2,231205,8,231205_gly2_8,31.5889,22.9975,0.280338385
gly2,231205,8,231205_gly2_8,32.246,23.6546,0.29634689
gly2,231205,8,231205_gly2_8,32.903,24.3116,0.284618672
gly2,231205,8,231205_gly2_8,33.5601,24.9687,0.246118704
gly2,231205,8,231205_gly2_8,34.2172,25.6258,0.300533917
gly2,231205,8,231205_gly2_8,34.8742,26.2828,0.308123079
gly2,231205,8,231205_gly2_8,35.5313,26.9399,0.272868637
gly2,231205,8,231205_gly2_8,36.1884,27.597,0.317234581
gly2,231205,8,231205_gly2_8,36.8455,28.2541,0.283694934
gly2,231205,8,231205_gly2_8,37.5025,28.9111,0.273168657
gly2,231205,8,231205_gly2_8,38.1596,29.5682,0.305981018
gly2,231205,8,231205_gly2_8,38.8167,30.2253,0.282238977
gly2,231205,8,231205_gly2_8,39.4737,30.8823,0.304205416
gly2,231205,8,231205_gly2_8,40.1308,31.5394,0.284678069
gly2,231205,8,231205_gly2_8,40.7879,32.1965,0.311655781
gly2,231205,8,231205_gly2_8,41.445,32.8536,0.309949745
gly2,231205,8,231205_gly2_8,42.102,33.5106,0.341932236
gly2,231205,8,231205_gly2_8,42.7591,34.1677,0.321926072
gly2,231205,8,231205_gly2_8,43.4162,34.8248,0.319315141
gly2,231205,8,231205_gly2_8,44.0732,35.4818,0.293367751
gly2,231205,8,231205_gly2_8,44.7303,36.1389,0.273472048
gly2,231205,8,231205_gly2_8,45.3874,36.796,0.291487878
gly2,231205,8,231205_gly2_8,46.0445,37.4531,0.367411852
gly2,231205,8,231205_gly2_8,46.7015,38.1101,0.369953206
gly2,231205,8,231205_gly2_8,47.3586,38.7672,0.296346319
gly2,231205,8,231205_gly2_8,48.0157,39.4243,0.349794551
gly2,231205,8,231205_gly2_8,48.6727,40.0813,0.283356596
gly2,231205,8,231205_gly2_8,49.3298,40.7384,0.317086636
gly2,231205,8,231205_gly2_8,49.9869,41.3955,0.323924439
gly2,231205,8,231205_gly2_8,50.644,42.0526,0.291612302
gly2,231205,8,231205_gly2_8,51.301,42.7096,0.302134811
gly2,231205,8,231205_gly2_8,51.9581,43.3667,0.325946707
gly2,231205,8,231205_gly2_8,52.6152,44.0238,0.309107533
gly2,231205,8,231205_gly2_8,53.2722,44.6808,0.270616262
gly2,231205,8,231205_gly2_8,53.9293,45.3379,0.285400395
gly2,231205,8,231205_gly2_8,54.5864,45.995,0.305955571
gly2,231205,8,231205_gly2_8,55.2435,46.6521,0.360655787
gly2,231205,8,231205_gly2_8,55.9005,47.3091,0.339393639
gly2,231205,8,231205_gly2_8,56.5576,47.9662,0.41043274
gly2,231205,8,231205_gly2_8,57.2147,48.6233,0.320838756
gly2,231205,8,231205_gly2_8,57.8718,49.2804,0.322505634
gly2,231205,8,231205_gly2_8,58.5288,49.9374,0.295445205
gly2,231205,8,231205_gly2_8,59.1859,50.5945,0.309998945
gly2,231205,8,231205_gly2_8,59.843,51.2516,0.307182481
gly2,231205,8,231205_gly2_8,60.5,51.9086,0.29533763
gly2,231205,8,231205_gly2_8,61.1571,52.5657,0.306725297
gly2,231205,8,231205_gly2_8,61.8142,53.2228,0.345840849
gly2,231205,8,231205_gly2_8,62.4713,53.8799,0.392745532
gly2,231205,8,231205_gly2_8,63.1283,54.5369,0.320982968
gly2,231205,8,231205_gly2_8,63.7854,55.194,0.342899884
gly2,231205,8,231205_gly2_8,64.4425,55.8511,0.345998643
gly2,231205,8,231205_gly2_8,65.0995,56.5081,0.325516502
gly2,231205,8,231205_gly2_8,65.7566,57.1652,0.29411453
gly2,231205,8,231205_gly2_8,66.4137,57.8223,0.293916046
gly2,231205,8,231205_gly2_8,67.0708,58.4794,0.363253596
gly2,231205,8,231205_gly2_8,67.7278,59.1364,0.325244888
gly2,231205,8,231205_gly2_8,68.3849,59.7935,0.405278201
gly2,231205,8,231205_gly2_8,69.042,60.4506,0.374813766
gly2,231205,8,231205_gly2_8,69.699,61.1076,0.370558405
gly2,231205,8,231205_gly2_8,70.3561,61.7647,0.368901561
gly2,231205,9,231205_gly2_9,8.5781,0,0.107068406
gly2,231205,9,231205_gly2_9,8.847,0.2689,0.130318228
gly2,231205,9,231205_gly2_9,9.1158,0.5377,0.172402788
gly2,231205,9,231205_gly2_9,9.3847,0.8066,0.16417548
gly2,231205,9,231205_gly2_9,9.6535,1.0754,0.151564107
gly2,231205,9,231205_gly2_9,9.9224,1.3443,0.173320327
gly2,231205,9,231205_gly2_9,10.1912,1.6131,0.162508627
gly2,231205,9,231205_gly2_9,10.4601,1.882,0.168944281
gly2,231205,9,231205_gly2_9,10.729,2.1509,0.192465166
gly2,231205,9,231205_gly2_9,10.9978,2.4197,0.216396225
gly2,231205,9,231205_gly2_9,11.2667,2.6886,0.166892514
gly2,231205,9,231205_gly2_9,11.5355,2.9574,0.166330381
gly2,231205,9,231205_gly2_9,11.8044,3.2263,0.20523695
gly2,231205,9,231205_gly2_9,12.0732,3.4951,0.144471267
gly2,231205,9,231205_gly2_9,12.3421,3.764,0.157300044
gly2,231205,9,231205_gly2_9,12.611,4.0329,0.201731624
gly2,231205,9,231205_gly2_9,12.8798,4.3017,0.236542068
gly2,231205,9,231205_gly2_9,13.1487,4.5706,0.197564502
gly2,231205,9,231205_gly2_9,13.4175,4.8394,0.298391177
gly2,231205,9,231205_gly2_9,13.6864,5.1083,0.281710352
gly2,231205,9,231205_gly2_9,13.9552,5.3771,0.250581469
gly2,231205,9,231205_gly2_9,14.2241,5.646,0.17398566
gly2,231205,9,231205_gly2_9,14.493,5.9149,0.229132604
gly2,231205,9,231205_gly2_9,14.7618,6.1837,0.213922728
gly2,231205,9,231205_gly2_9,15.0307,6.4526,0.163736986
gly2,231205,9,231205_gly2_9,15.2995,6.7214,0.20238916
gly2,231205,9,231205_gly2_9,15.5684,6.9903,0.269477588
gly2,231205,9,231205_gly2_9,15.8372,7.2591,0.254107523
gly2,231205,9,231205_gly2_9,16.1061,7.528,0.221545741
gly2,231205,9,231205_gly2_9,16.375,7.7969,0.240902817
gly2,231205,9,231205_gly2_9,16.6438,8.0657,0.198974336
gly2,231205,9,231205_gly2_9,16.9127,8.3346,0.205669832
gly2,231205,9,231205_gly2_9,17.1815,8.6034,0.257526867
gly2,231205,9,231205_gly2_9,17.4504,8.8723,0.233996861
gly2,231205,9,231205_gly2_9,17.7192,9.1411,0.22834364
gly2,231205,9,231205_gly2_9,17.9881,9.41,0.210771568
gly2,231205,9,231205_gly2_9,18.257,9.6789,0.241935937
gly2,231205,9,231205_gly2_9,18.5258,9.9477,0.200408357
gly2,231205,9,231205_gly2_9,18.7947,10.2166,0.202593863
gly2,231205,9,231205_gly2_9,19.0635,10.4854,0.22754323
gly2,231205,9,231205_gly2_9,19.3324,10.7543,0.270042557
gly2,231205,9,231205_gly2_9,19.6012,11.0231,0.254522897
gly2,231205,9,231205_gly2_9,19.8701,11.292,0.234253476
gly2,231205,9,231205_gly2_9,20.1389,11.5608,0.22760689
gly2,231205,9,231205_gly2_9,20.4078,11.8297,0.250048092
gly2,231205,9,231205_gly2_9,20.6767,12.0986,0.238378631
gly2,231205,9,231205_gly2_9,20.9455,12.3674,0.20113192
gly2,231205,9,231205_gly2_9,21.2144,12.6363,0.267847452
gly2,231205,9,231205_gly2_9,21.4832,12.9051,0.312484435
gly2,231205,9,231205_gly2_9,21.7521,13.174,0.224366599
gly2,231205,9,231205_gly2_9,22.0209,13.4428,0.210960706
gly2,231205,9,231205_gly2_9,22.2898,13.7117,0.323642771
gly2,231205,9,231205_gly2_9,22.5587,13.9806,0.243914213
gly2,231205,9,231205_gly2_9,22.8275,14.2494,0.197608041
gly2,231205,9,231205_gly2_9,23.0964,14.5183,0.306729458
gly2,231205,9,231205_gly2_9,23.3652,14.7871,0.167677919
gly2,231205,9,231205_gly2_9,23.6341,15.056,0.284527323
gly2,231205,9,231205_gly2_9,23.9029,15.3248,0.283810102
gly2,231205,9,231205_gly2_9,24.1718,15.5937,0.219332225
gly2,231205,9,231205_gly2_9,24.4407,15.8626,0.23295526
gly2,231205,9,231205_gly2_9,24.7095,16.1314,0.213329799
gly2,231205,9,231205_gly2_9,24.9784,16.4003,0.229007533
gly2,231205,9,231205_gly2_9,25.2472,16.6691,0.300009945
gly2,231205,9,231205_gly2_9,25.5161,16.938,0.244371378
gly2,231205,9,231205_gly2_9,25.7849,17.2068,0.230852182
gly2,231205,9,231205_gly2_9,26.0538,17.4757,0.294183066
gly2,231205,9,231205_gly2_9,26.3227,17.7446,0.270459035
gly2,231205,9,231205_gly2_9,26.5915,18.0134,0.272608542
gly2,231205,9,231205_gly2_9,26.8604,18.2823,0.237036461
gly2,231205,9,231205_gly2_9,27.1292,18.5511,0.212415396
gly2,231205,9,231205_gly2_9,27.3981,18.82,0.284578415
gly2,231205,9,231205_gly2_9,27.6669,19.0888,0.221819342
gly2,231205,9,231205_gly2_9,27.9358,19.3577,0.245038652
gly2,231205,9,231205_gly2_9,28.2047,19.6266,0.293271657
gly2,231205,9,231205_gly2_9,28.4735,19.8954,0.286302441
gly2,231205,9,231205_gly2_9,28.7424,20.1643,0.231786175
gly2,231205,9,231205_gly2_9,29.0112,20.4331,0.243004935
gly2,231205,9,231205_gly2_9,29.2801,20.702,0.197836864
gly2,231205,9,231205_gly2_9,29.5489,20.9708,0.213438994
gly2,231205,9,231205_gly2_9,29.8178,21.2397,0.199998261
gly2,231205,9,231205_gly2_9,30.0867,21.5086,0.237869232
gly2,231205,9,231205_gly2_9,30.3555,21.7774,0.277568198
gly2,231205,9,231205_gly2_9,30.6244,22.0463,0.269699098
gly2,231205,9,231205_gly2_9,30.8932,22.3151,0.220137569
gly2,231205,9,231205_gly2_9,31.1621,22.584,0.236851099
gly2,231205,9,231205_gly2_9,31.4309,22.8528,0.206465193
gly2,231205,9,231205_gly2_9,31.6998,23.1217,0.199397594
gly2,231205,9,231205_gly2_9,31.9687,23.3906,0.232344289
gly2,231205,9,231205_gly2_9,32.2375,23.6594,0.315019618
gly2,231205,9,231205_gly2_9,32.5064,23.9283,0.255731446
gly2,231205,9,231205_gly2_9,32.7752,24.1971,0.196262502
gly2,231205,9,231205_gly2_9,33.0441,24.466,0.25665953
gly2,231205,9,231205_gly2_9,33.3129,24.7348,0.236725457
gly2,231205,9,231205_gly2_9,33.5818,25.0037,0.238406922
