carbonsource,experiment,cellno,ID,time,recovery_time,observation
glu2,231215,5,231215_glu2_5,30.1313,19.9075,0.417821534
glu2,231215,5,231215_glu2_5,30.7534,20.5296,0.268276251
glu2,231215,5,231215_glu2_5,31.3755,21.1517,0.282592947
glu2,231215,5,231215_glu2_5,31.9976,21.7738,0.36706212
glu2,231215,5,231215_glu2_5,32.6197,22.3959,0.305270938
glu2,231215,5,231215_glu2_5,33.2418,23.018,0.280682401
glu2,231215,5,231215_glu2_5,33.8639,23.6401,0.324604175
glu2,231215,5,231215_glu2_5,34.486,24.2622,0.316346156
glu2,231215,5,231215_glu2_5,35.1081,24.8843,0.373711506
glu2,231215,5,231215_glu2_5,35.7302,25.5064,0.365069438
glu2,231215,5,231215_glu2_5,36.3523,26.1285,0.353326113
glu2,231215,5,231215_glu2_5,36.9745,26.7507,0.301292863
glu2,231215,5,231215_glu2_5,37.5966,27.3728,0.373738047
glu2,231215,5,231215_glu2_5,38.2187,27.9949,0.298040795
glu2,231215,5,231215_glu2_5,38.8408,28.617,0.32162187
glu2,231215,5,231215_glu2_5,39.4629,29.2391,0.347796686
glu2,231215,5,231215_glu2_5,40.085,29.8612,0.379613704
glu2,231215,5,231215_glu2_5,40.7071,30.4833,0.350574895
glu2,231215,5,231215_glu2_5,41.3292,31.1054,0.37014699
glu2,231215,5,231215_glu2_5,41.9513,31.7275,0.297871063
glu2,231215,5,231215_glu2_5,42.5734,32.3496,0.334757287
glu2,231215,5,231215_glu2_5,43.1955,32.9717,0.362189743
glu2,231215,5,231215_glu2_5,43.8176,33.5938,0.358901008
glu2,231215,5,231215_glu2_5,44.4398,34.216,0.443669861
glu2,231215,5,231215_glu2_5,45.0619,34.8381,0.398565794
glu2,231215,5,231215_glu2_5,45.684,35.4602,0.310866408
glu2,231215,5,231215_glu2_5,46.3061,36.0823,0.360786933
glu2,231215,5,231215_glu2_5,46.9282,36.7044,0.348425734
glu2,231215,5,231215_glu2_5,47.5503,37.3265,0.333443792
glu2,231215,5,231215_glu2_5,48.1724,37.9486,0.377621231
glu2,231215,5,231215_glu2_5,48.7945,38.5707,0.336911844
glu2,231215,5,231215_glu2_5,49.4166,39.1928,0.349340974
glu2,231215,5,231215_glu2_5,50.0387,39.8149,0.340366902
glu2,231215,5,231215_glu2_5,50.6608,40.437,0.413046427
glu2,231215,5,231215_glu2_5,51.2829,41.0591,0.336888284
glu2,231215,5,231215_glu2_5,51.9051,41.6813,0.416643328
glu2,231215,5,231215_glu2_5,52.5272,42.3034,0.378808599
glu2,231215,5,231215_glu2_5,53.1493,42.9255,0.428756716
glu2,231215,5,231215_glu2_5,53.7714,43.5476,0.354056296
glu2,231215,5,231215_glu2_5,54.3935,44.1697,0.322726389
glu2,231215,5,231215_glu2_5,55.0156,44.7918,0.379132811
glu2,231215,5,231215_glu2_5,55.6377,45.4139,0.425605916
glu2,231215,5,231215_glu2_5,56.2598,46.036,0.335190304
glu2,231215,5,231215_glu2_5,56.8819,46.6581,0.401936345
glu2,231215,5,231215_glu2_5,57.504,47.2802,0.437982783
glu2,231215,5,231215_glu2_5,58.1261,47.9023,0.417570543
glu2,231215,5,231215_glu2_5,58.7482,48.5244,0.36643897
glu2,231215,5,231215_glu2_5,59.3704,49.1466,0.398584774
glu2,231215,5,231215_glu2_5,59.9925,49.7687,0.446051504
glu2,231215,5,231215_glu2_5,60.6146,50.3908,0.392430089
glu2,231215,5,231215_glu2_5,61.2367,51.0129,0.405381806
glu2,231215,5,231215_glu2_5,61.8588,51.635,0.339923216
glu2,231215,5,231215_glu2_5,62.4809,52.2571,0.460849943
glu2,231215,5,231215_glu2_5,63.103,52.8792,0.360120699
glu2,231215,5,231215_glu2_5,63.7251,53.5013,0.503889242
glu2,231215,5,231215_glu2_5,64.3472,54.1234,0.409908424
glu2,231215,5,231215_glu2_5,64.9693,54.7455,0.492103435
glu2,231215,5,231215_glu2_5,65.5914,55.3676,0.400061714
glu2,231215,5,231215_glu2_5,66.2135,55.9897,0.354097901
glu2,231215,5,231215_glu2_5,66.8357,56.6119,0.55217714
glu2,231215,5,231215_glu2_5,67.4578,57.234,0.404531901
glu2,231215,5,231215_glu2_5,68.0799,57.8561,0.423081134
glu2,231215,5,231215_glu2_5,68.702,58.4782,0.553402799
glu2,231215,6,231215_glu2_6,7.4701,0,0.134113912
glu2,231215,6,231215_glu2_6,7.8547,0.3846,0.20741493
glu2,231215,6,231215_glu2_6,8.2393,0.7692,0.191649415
glu2,231215,6,231215_glu2_6,8.6239,1.1538,0.161280747
glu2,231215,6,231215_glu2_6,9.0085,1.5384,0.201830542
glu2,231215,6,231215_glu2_6,9.3931,1.923,0.191250215
glu2,231215,6,231215_glu2_6,9.7777,2.3076,0.256945121
glu2,231215,6,231215_glu2_6,10.1623,2.6922,0.187640608
glu2,231215,6,231215_glu2_6,10.5469,3.0768,0.145591291
glu2,231215,6,231215_glu2_6,10.9315,3.4614,0.235423472
glu2,231215,6,231215_glu2_6,11.3161,3.846,0.225965094
glu2,231215,6,231215_glu2_6,11.7007,4.2306,0.260889017
glu2,231215,6,231215_glu2_6,12.0853,4.6152,0.231128952
glu2,231215,6,231215_glu2_6,12.4699,4.9998,0.214117973
glu2,231215,6,231215_glu2_6,12.8545,5.3844,0.188027796
glu2,231215,6,231215_glu2_6,13.2391,5.769,0.223867178
glu2,231215,6,231215_glu2_6,13.6237,6.1536,0.212742178
glu2,231215,6,231215_glu2_6,14.0083,6.5382,0.218904892
glu2,231215,6,231215_glu2_6,14.3929,6.9228,0.239834416
glu2,231215,6,231215_glu2_6,14.7775,7.3074,0.279596907
glu2,231215,6,231215_glu2_6,15.1621,7.692,0.245087755
glu2,231215,6,231215_glu2_6,15.5467,8.0766,0.249563087
glu2,231215,6,231215_glu2_6,15.9313,8.4612,0.204616174
glu2,231215,6,231215_glu2_6,16.3159,8.8458,0.274856958
glu2,231215,6,231215_glu2_6,16.7005,9.2304,0.262529855
glu2,231215,6,231215_glu2_6,17.0851,9.615,0.225695292
glu2,231215,6,231215_glu2_6,17.4697,9.9996,0.254378664
glu2,231215,6,231215_glu2_6,17.8543,10.3842,0.292239721
glu2,231215,6,231215_glu2_6,18.2389,10.7688,0.304988525
glu2,231215,6,231215_glu2_6,18.6235,11.1534,0.323694695
glu2,231215,6,231215_glu2_6,19.0081,11.538,0.200512059
glu2,231215,6,231215_glu2_6,19.3927,11.9226,0.259464176
glu2,231215,6,231215_glu2_6,19.7773,12.3072,0.266983988
glu2,231215,6,231215_glu2_6,20.1619,12.6918,0.245616497
glu2,231215,6,231215_glu2_6,20.5465,13.0764,0.314624715
glu2,231215,6,231215_glu2_6,20.9311,13.461,0.278154495
glu2,231215,6,231215_glu2_6,21.3157,13.8456,0.261641034
glu2,231215,6,231215_glu2_6,21.7002,14.2301,0.273637045
glu2,231215,6,231215_glu2_6,22.0848,14.6147,0.254556062
glu2,231215,6,231215_glu2_6,22.4694,14.9993,0.263564489
glu2,231215,6,231215_glu2_6,22.854,15.3839,0.339861937
glu2,231215,6,231215_glu2_6,23.2386,15.7685,0.252964684
glu2,231215,6,231215_glu2_6,23.6232,16.1531,0.241267816
glu2,231215,6,231215_glu2_6,24.0078,16.5377,0.284045934
glu2,231215,6,231215_glu2_6,24.3924,16.9223,0.290891432
glu2,231215,6,231215_glu2_6,24.777,17.3069,0.325882273
glu2,231215,6,231215_glu2_6,25.1616,17.6915,0.299041889
glu2,231215,6,231215_glu2_6,25.5462,18.0761,0.255723836
glu2,231215,6,231215_glu2_6,25.9308,18.4607,0.266259321
glu2,231215,6,231215_glu2_6,26.3154,18.8453,0.293958714
glu2,231215,6,231215_glu2_6,26.7,19.2299,0.284446885
glu2,231215,6,231215_glu2_6,27.0846,19.6145,0.227982993
glu2,231215,6,231215_glu2_6,27.4692,19.9991,0.385377342
glu2,231215,6,231215_glu2_6,27.8538,20.3837,0.306852683
glu2,231215,6,231215_glu2_6,28.2384,20.7683,0.285868817
glu2,231215,6,231215_glu2_6,28.623,21.1529,0.341480908
glu2,231215,6,231215_glu2_6,29.0076,21.5375,0.30830356
glu2,231215,6,231215_glu2_6,29.3922,21.9221,0.405671299
glu2,231215,6,231215_glu2_6,29.7768,22.3067,0.315673812
glu2,231215,6,231215_glu2_6,30.1614,22.6913,0.249996488
glu2,231215,6,231215_glu2_6,30.546,23.0759,0.294856
glu2,231215,6,231215_glu2_6,30.9306,23.4605,0.312906232
glu2,231215,6,231215_glu2_6,31.3152,23.8451,0.308547856
glu2,231215,6,231215_glu2_6,31.6998,24.2297,0.291221192
glu2,231215,6,231215_glu2_6,32.0844,24.6143,0.304982909
glu2,231215,6,231215_glu2_6,32.469,24.9989,0.294190474
glu2,231215,6,231215_glu2_6,32.8536,25.3835,0.359072994
glu2,231215,6,231215_glu2_6,33.2382,25.7681,0.364739217
glu2,231215,6,231215_glu2_6,33.6228,26.1527,0.369361188
glu2,231215,6,231215_glu2_6,34.0074,26.5373,0.349005315
glu2,231215,6,231215_glu2_6,34.392,26.9219,0.287078747
glu2,231215,6,231215_glu2_6,34.7766,27.3065,0.281832746
glu2,231215,6,231215_glu2_6,35.1612,27.6911,0.311618609
glu2,231215,6,231215_glu2_6,35.5458,28.0757,0.323740488
glu2,231215,6,231215_glu2_6,35.9304,28.4603,0.335393643
glu2,231215,6,231215_glu2_6,36.315,28.8449,0.369700472
glu2,231215,6,231215_glu2_6,36.6996,29.2295,0.361024367
glu2,231215,6,231215_glu2_6,37.0842,29.6141,0.318245529
glu2,231215,6,231215_glu2_6,37.4688,29.9987,0.296012742
glu2,231215,6,231215_glu2_6,37.8534,30.3833,0.301082675
glu2,231215,6,231215_glu2_6,38.238,30.7679,0.307524796
glu2,231215,6,231215_glu2_6,38.6226,31.1525,0.381792416
glu2,231215,6,231215_glu2_6,39.0072,31.5371,0.399996312
glu2,231215,6,231215_glu2_6,39.3918,31.9217,0.290761752
glu2,231215,6,231215_glu2_6,39.7764,32.3063,0.352959723
glu2,231215,6,231215_glu2_6,40.161,32.6909,0.374328751
glu2,231215,6,231215_glu2_6,40.5456,33.0755,0.323809396
glu2,231215,6,231215_glu2_6,40.9301,33.46,0.401392895
glu2,231215,6,231215_glu2_6,41.3147,33.8446,0.358578168
glu2,231215,6,231215_glu2_6,41.6993,34.2292,0.369991014
glu2,231215,6,231215_glu2_6,42.0839,34.6138,0.347279615
glu2,231215,6,231215_glu2_6,42.4685,34.9984,0.296089147
glu2,231215,6,231215_glu2_6,42.8531,35.383,0.400427151
glu2,231215,6,231215_glu2_6,43.2377,35.7676,0.372541333
glu2,231215,6,231215_glu2_6,43.6223,36.1522,0.414288399
glu2,231215,7,231215_glu2_7,12.1649,0,0.123204704
glu2,231215,7,231215_glu2_7,12.5965,0.4316,0.141867326
glu2,231215,7,231215_glu2_7,13.0281,0.8632,0.153470143
glu2,231215,7,231215_glu2_7,13.4597,1.2948,0.106162517
glu2,231215,7,231215_glu2_7,13.8913,1.7264,0.126672171
glu2,231215,7,231215_glu2_7,14.323,2.1581,0.152528252
glu2,231215,7,231215_glu2_7,14.7546,2.5897,0.108205675
glu2,231215,7,231215_glu2_7,15.1862,3.0213,0.1514244
glu2,231215,7,231215_glu2_7,15.6178,3.4529,0.14655617
glu2,231215,7,231215_glu2_7,16.0494,3.8845,0.154353917
glu2,231215,7,231215_glu2_7,16.481,4.3161,0.148979606
glu2,231215,7,231215_glu2_7,16.9127,4.7478,0.148921486
glu2,231215,7,231215_glu2_7,17.3443,5.1794,0.177661733
glu2,231215,7,231215_glu2_7,17.7759,5.611,0.156811206
glu2,231215,7,231215_glu2_7,18.2075,6.0426,0.164850659
glu2,231215,7,231215_glu2_7,18.6391,6.4742,0.172442506
glu2,231215,7,231215_glu2_7,19.0708,6.9059,0.171926739
glu2,231215,7,231215_glu2_7,19.5024,7.3375,0.223793753
glu2,231215,7,231215_glu2_7,19.934,7.7691,0.18198652
glu2,231215,7,231215_glu2_7,20.3656,8.2007,0.153668713
glu2,231215,7,231215_glu2_7,20.7972,8.6323,0.142429737
glu2,231215,7,231215_glu2_7,21.2288,9.0639,0.214920547
glu2,231215,7,231215_glu2_7,21.6605,9.4956,0.182406183
glu2,231215,7,231215_glu2_7,22.0921,9.9272,0.202411396
glu2,231215,7,231215_glu2_7,22.5237,10.3588,0.189923895
glu2,231215,7,231215_glu2_7,22.9553,10.7904,0.198936213
glu2,231215,7,231215_glu2_7,23.3869,11.222,0.198140703
glu2,231215,7,231215_glu2_7,23.8186,11.6537,0.228440583
glu2,231215,7,231215_glu2_7,24.2502,12.0853,0.194483987
glu2,231215,7,231215_glu2_7,24.6818,12.5169,0.194503098
glu2,231215,7,231215_glu2_7,25.1134,12.9485,0.194091422
glu2,231215,7,231215_glu2_7,25.545,13.3801,0.164381739
glu2,231215,7,231215_glu2_7,25.9766,13.8117,0.205581688
glu2,231215,7,231215_glu2_7,26.4083,14.2434,0.166290545
glu2,231215,7,231215_glu2_7,26.8399,14.675,0.18035206
glu2,231215,7,231215_glu2_7,27.2715,15.1066,0.237648725
glu2,231215,7,231215_glu2_7,27.7031,15.5382,0.18157903
glu2,231215,7,231215_glu2_7,28.1347,15.9698,0.184747615
glu2,231215,7,231215_glu2_7,28.5663,16.4014,0.209881243
glu2,231215,7,231215_glu2_7,28.998,16.8331,0.218329646
glu2,231215,7,231215_glu2_7,29.4296,17.2647,0.203148929
glu2,231215,7,231215_glu2_7,29.8612,17.6963,0.192671398
glu2,231215,7,231215_glu2_7,30.2928,18.1279,0.208176572
glu2,231215,7,231215_glu2_7,30.7244,18.5595,0.183172408
glu2,231215,7,231215_glu2_7,31.1561,18.9912,0.254007943
glu2,231215,7,231215_glu2_7,31.5877,19.4228,0.173082925
glu2,231215,7,231215_glu2_7,32.0193,19.8544,0.202102298
glu2,231215,7,231215_glu2_7,32.4509,20.286,0.243631167
glu2,231215,7,231215_glu2_7,32.8825,20.7176,0.183929479
glu2,231215,7,231215_glu2_7,33.3141,21.1492,0.185073072
glu2,231215,7,231215_glu2_7,33.7458,21.5809,0.223041087
glu2,231215,7,231215_glu2_7,34.1774,22.0125,0.199701451
glu2,231215,7,231215_glu2_7,34.609,22.4441,0.2480958
glu2,231215,7,231215_glu2_7,35.0406,22.8757,0.249567805
glu2,231215,7,231215_glu2_7,35.4722,23.3073,0.217337966
glu2,231215,7,231215_glu2_7,35.9039,23.739,0.201435489
glu2,231215,7,231215_glu2_7,36.3355,24.1706,0.239336051
glu2,231215,7,231215_glu2_7,36.7671,24.6022,0.224562915
glu2,231215,7,231215_glu2_7,37.1987,25.0338,0.259249531
glu2,231215,7,231215_glu2_7,37.6303,25.4654,0.261066616
glu2,231215,7,231215_glu2_7,38.0619,25.897,0.247187452
glu2,231215,7,231215_glu2_7,38.4936,26.3287,0.239913782
glu2,231215,7,231215_glu2_7,38.9252,26.7603,0.212362833
glu2,231215,7,231215_glu2_7,39.3568,27.1919,0.219150221
glu2,231215,7,231215_glu2_7,39.7884,27.6235,0.226348804
glu2,231215,7,231215_glu2_7,40.22,28.0551,0.201844208
glu2,231215,7,231215_glu2_7,40.6516,28.4867,0.202363175
glu2,231215,7,231215_glu2_7,41.0833,28.9184,0.190401673
glu2,231215,7,231215_glu2_7,41.5149,29.35,0.225409784
glu2,231215,7,231215_glu2_7,41.9465,29.7816,0.206795962
glu2,231215,7,231215_glu2_7,42.3781,30.2132,0.182934394
glu2,231215,7,231215_glu2_7,42.8097,30.6448,0.215637441
glu2,231215,7,231215_glu2_7,43.2414,31.0765,0.277620841
glu2,231215,7,231215_glu2_7,43.673,31.5081,0.279828215
glu2,231215,7,231215_glu2_7,44.1046,31.9397,0.297305829
glu2,231215,7,231215_glu2_7,44.5362,32.3713,0.202731977
glu2,231215,7,231215_glu2_7,44.9678,32.8029,0.247049277
glu2,231215,7,231215_glu2_7,45.3994,33.2345,0.215404406
glu2,231215,7,231215_glu2_7,45.8311,33.6662,0.274003894
glu2,231215,7,231215_glu2_7,46.2627,34.0978,0.2387286
glu2,231215,7,231215_glu2_7,46.6943,34.5294,0.254905384
glu2,231215,7,231215_glu2_7,47.1259,34.961,0.218662712
glu2,231215,7,231215_glu2_7,47.5575,35.3926,0.22345056
glu2,231215,7,231215_glu2_7,47.9891,35.8242,0.223046976
glu2,231215,7,231215_glu2_7,48.4208,36.2559,0.23143011
glu2,231215,7,231215_glu2_7,48.8524,36.6875,0.205237723
glu2,231215,7,231215_glu2_7,49.284,37.1191,0.212608421
glu2,231215,7,231215_glu2_7,49.7156,37.5507,0.245408852
glu2,231215,7,231215_glu2_7,50.1472,37.9823,0.315549941
glu2,231215,7,231215_glu2_7,50.5789,38.414,0.175290575
glu2,231215,7,231215_glu2_7,51.0105,38.8456,0.271281838
glu2,231215,7,231215_glu2_7,51.4421,39.2772,0.220222224
glu2,231215,7,231215_glu2_7,51.8737,39.7088,0.233453211
glu2,231215,7,231215_glu2_7,52.3053,40.1404,0.246971384
glu2,231215,7,231215_glu2_7,52.7369,40.572,0.282228198
glu2,231215,10,231215_glu2_10,9.8862,0,0.124834357
glu2,231215,10,231215_glu2_10,10.1997,0.3135,0.097535265
glu2,231215,10,231215_glu2_10,10.5131,0.6269,0.074232095
glu2,231215,10,231215_glu2_10,10.8266,0.9404,0.127768261
glu2,231215,10,231215_glu2_10,11.1401,1.2539,0.109895796
glu2,231215,10,231215_glu2_10,11.4535,1.5673,0.109932169
glu2,231215,10,231215_glu2_10,11.767,1.8808,0.113281926
glu2,231215,10,231215_glu2_10,12.0805,2.1943,0.118535975
glu2,231215,10,231215_glu2_10,12.3939,2.5077,0.128082779
glu2,231215,10,231215_glu2_10,12.7074,2.8212,0.159898123
glu2,231215,10,231215_glu2_10,13.0209,3.1347,0.155240917
glu2,231215,10,231215_glu2_10,13.3343,3.4481,0.154790838
glu2,231215,10,231215_glu2_10,13.6478,3.7616,0.153623457
glu2,231215,10,231215_glu2_10,13.9613,4.0751,0.147308834
glu2,231215,10,231215_glu2_10,14.2747,4.3885,0.194160692
glu2,231215,10,231215_glu2_10,14.5882,4.702,0.148926837
glu2,231215,10,231215_glu2_10,14.9017,5.0155,0.204554874
glu2,231215,10,231215_glu2_10,15.2151,5.3289,0.176096167
glu2,231215,10,231215_glu2_10,15.5286,5.6424,0.147666933
glu2,231215,10,231215_glu2_10,15.8421,5.9559,0.161804575
glu2,231215,10,231215_glu2_10,16.1555,6.2693,0.166761078
glu2,231215,10,231215_glu2_10,16.469,6.5828,0.132321892
glu2,231215,10,231215_glu2_10,16.7825,6.8963,0.179262178
glu2,231215,10,231215_glu2_10,17.0959,7.2097,0.23488318
glu2,231215,10,231215_glu2_10,17.4094,7.5232,0.203593865
glu2,231215,10,231215_glu2_10,17.7229,7.8367,0.209480424
glu2,231215,10,231215_glu2_10,18.0363,8.1501,0.217899895
glu2,231215,10,231215_glu2_10,18.3498,8.4636,0.273707722
glu2,231215,10,231215_glu2_10,18.6633,8.7771,0.272165677
glu2,231215,10,231215_glu2_10,18.9767,9.0905,0.281315105
glu2,231215,10,231215_glu2_10,19.2902,9.404,0.212160877
glu2,231215,10,231215_glu2_10,19.6036,9.7174,0.255607207
glu2,231215,10,231215_glu2_10,19.9171,10.0309,0.228675384
glu2,231215,10,231215_glu2_10,20.2306,10.3444,0.204652774
glu2,231215,10,231215_glu2_10,20.544,10.6578,0.146693302
glu2,231215,10,231215_glu2_10,20.8575,10.9713,0.156351443
glu2,231215,10,231215_glu2_10,21.171,11.2848,0.227508693
glu2,231215,10,231215_glu2_10,21.4844,11.5982,0.19520055
glu2,231215,10,231215_glu2_10,21.7979,11.9117,0.182544386
glu2,231215,10,231215_glu2_10,22.1114,12.2252,0.158439979
glu2,231215,10,231215_glu2_10,22.4248,12.5386,0.173372964
glu2,231215,10,231215_glu2_10,22.7383,12.8521,0.215754442
glu2,231215,10,231215_glu2_10,23.0518,13.1656,0.177649458
glu2,231215,10,231215_glu2_10,23.3652,13.479,0.199585055
glu2,231215,10,231215_glu2_10,23.6787,13.7925,0.206154372
glu2,231215,10,231215_glu2_10,23.9922,14.106,0.217940215
glu2,231215,10,231215_glu2_10,24.3056,14.4194,0.181892767
glu2,231215,10,231215_glu2_10,24.6191,14.7329,0.278220963
glu2,231215,10,231215_glu2_10,24.9326,15.0464,0.190997984
glu2,231215,10,231215_glu2_10,25.246,15.3598,0.25965169
glu2,231215,10,231215_glu2_10,25.5595,15.6733,0.245623859
glu2,231215,10,231215_glu2_10,25.873,15.9868,0.140659221
glu2,231215,10,231215_glu2_10,26.1864,16.3002,0.146978629
glu2,231215,10,231215_glu2_10,26.4999,16.6137,0.218426955
glu2,231215,10,231215_glu2_10,26.8134,16.9272,0.168454449
glu2,231215,10,231215_glu2_10,27.1268,17.2406,0.234129623
glu2,231215,10,231215_glu2_10,27.4403,17.5541,0.20323713
glu2,231215,10,231215_glu2_10,27.7537,17.8675,0.257742281
glu2,231215,10,231215_glu2_10,28.0672,18.181,0.234897412
glu2,231215,10,231215_glu2_10,28.3807,18.4945,0.203951735
glu2,231215,10,231215_glu2_10,28.6941,18.8079,0.244116149
glu2,231215,10,231215_glu2_10,29.0076,19.1214,0.234425121
glu2,231215,10,231215_glu2_10,29.3211,19.4349,0.271081953
glu2,231215,10,231215_glu2_10,29.6345,19.7483,0.274776554
glu2,231215,10,231215_glu2_10,29.948,20.0618,0.259607465
glu2,231215,10,231215_glu2_10,30.2615,20.3753,0.242869784
glu2,231215,10,231215_glu2_10,30.5749,20.6887,0.267514859
glu2,231215,10,231215_glu2_10,30.8884,21.0022,0.292112187
glu2,231215,10,231215_glu2_10,31.2019,21.3157,0.258425832
glu2,231215,10,231215_glu2_10,31.5153,21.6291,0.275624699
glu2,231215,10,231215_glu2_10,31.8288,21.9426,0.189874973
glu2,231215,10,231215_glu2_10,32.1423,22.2561,0.213291609
glu2,231215,10,231215_glu2_10,32.4557,22.5695,0.197911097
glu2,231215,10,231215_glu2_10,32.7692,22.883,0.257469281
glu2,231215,10,231215_glu2_10,33.0827,23.1965,0.317725243
glu2,231215,10,231215_glu2_10,33.3961,23.5099,0.281876997
glu2,231215,10,231215_glu2_10,33.7096,23.8234,0.245581255
glu2,231215,10,231215_glu2_10,34.0231,24.1369,0.352386513
glu2,231215,10,231215_glu2_10,34.3365,24.4503,0.219244775
glu2,231215,10,231215_glu2_10,34.65,24.7638,0.209903876
glu2,231215,10,231215_glu2_10,34.9635,25.0773,0.260032817
glu2,231215,10,231215_glu2_10,35.2769,25.3907,0.271751283
glu2,231215,10,231215_glu2_10,35.5904,25.7042,0.186794909
glu2,231215,10,231215_glu2_10,35.9039,26.0177,0.298183538
glu2,231215,10,231215_glu2_10,36.2173,26.3311,0.208195381
glu2,231215,10,231215_glu2_10,36.5308,26.6446,0.166394332
glu2,231215,10,231215_glu2_10,36.8442,26.958,0.274552305
glu2,231215,10,231215_glu2_10,37.1577,27.2715,0.208901892
glu2,231215,10,231215_glu2_10,37.4712,27.585,0.191444093
glu2,231215,10,231215_glu2_10,37.7846,27.8984,0.277260146
glu2,231215,10,231215_glu2_10,38.0981,28.2119,0.252479261
glu2,231215,10,231215_glu2_10,38.4116,28.5254,0.262907369
glu2,231215,10,231215_glu2_10,38.725,28.8388,0.192142569
glu2,231215,10,231215_glu2_10,39.0385,29.1523,0.266795646
glu2,231215,10,231215_glu2_10,39.352,29.4658,0.238837128
glu2,231215,11,231215_glu2_11,12.7436,0,0.117682268
glu2,231215,11,231215_glu2_11,13.2909,0.5473,0.155007354
glu2,231215,11,231215_glu2_11,13.8383,1.0947,0.207198239
glu2,231215,11,231215_glu2_11,14.3857,1.6421,0.140959243
glu2,231215,11,231215_glu2_11,14.933,2.1894,0.182324419
glu2,231215,11,231215_glu2_11,15.4804,2.7368,0.192049005
glu2,231215,11,231215_glu2_11,16.0277,3.2841,0.159617901
glu2,231215,11,231215_glu2_11,16.5751,3.8315,0.218224932
glu2,231215,11,231215_glu2_11,17.1224,4.3788,0.205377661
glu2,231215,11,231215_glu2_11,17.6698,4.9262,0.216703683
glu2,231215,11,231215_glu2_11,18.2172,5.4736,0.202396998
glu2,231215,11,231215_glu2_11,18.7645,6.0209,0.210150218
glu2,231215,11,231215_glu2_11,19.3119,6.5683,0.21051995
glu2,231215,11,231215_glu2_11,19.8592,7.1156,0.248226031
glu2,231215,11,231215_glu2_11,20.4066,7.663,0.294134216
glu2,231215,11,231215_glu2_11,20.954,8.2104,0.20231968
glu2,231215,11,231215_glu2_11,21.5013,8.7577,0.201333635
glu2,231215,11,231215_glu2_11,22.0487,9.3051,0.197233176
glu2,231215,11,231215_glu2_11,22.596,9.8524,0.222580928
glu2,231215,11,231215_glu2_11,23.1434,10.3998,0.244172028
glu2,231215,11,231215_glu2_11,23.6908,10.9472,0.222066919
glu2,231215,11,231215_glu2_11,24.2381,11.4945,0.197207768
glu2,231215,11,231215_glu2_11,24.7855,12.0419,0.255697737
glu2,231215,11,231215_glu2_11,25.3328,12.5892,0.256409642
glu2,231215,11,231215_glu2_11,25.8802,13.1366,0.24326998
glu2,231215,11,231215_glu2_11,26.4275,13.6839,0.266764561
glu2,231215,11,231215_glu2_11,26.9749,14.2313,0.27583996
glu2,231215,11,231215_glu2_11,27.5223,14.7787,0.298507398
glu2,231215,11,231215_glu2_11,28.0696,15.326,0.266484167
glu2,231215,11,231215_glu2_11,28.617,15.8734,0.274184102
glu2,231215,11,231215_glu2_11,29.1643,16.4207,0.286354832
glu2,231215,11,231215_glu2_11,29.7117,16.9681,0.304209522
glu2,231215,11,231215_glu2_11,30.2591,17.5155,0.23356243
glu2,231215,11,231215_glu2_11,30.8064,18.0628,0.302870407
glu2,231215,11,231215_glu2_11,31.3538,18.6102,0.271039027
glu2,231215,11,231215_glu2_11,31.9011,19.1575,0.282729168
glu2,231215,11,231215_glu2_11,32.4485,19.7049,0.230118402
glu2,231215,11,231215_glu2_11,32.9959,20.2523,0.346947852
glu2,231215,11,231215_glu2_11,33.5432,20.7996,0.269255087
glu2,231215,11,231215_glu2_11,34.0906,21.347,0.245436582
glu2,231215,11,231215_glu2_11,34.6379,21.8943,0.304324441
glu2,231215,11,231215_glu2_11,35.1853,22.4417,0.316725565
glu2,231215,11,231215_glu2_11,35.7327,22.9891,0.284341213
glu2,231215,11,231215_glu2_11,36.28,23.5364,0.303167289
glu2,231215,11,231215_glu2_11,36.8274,24.0838,0.325181443
glu2,231215,11,231215_glu2_11,37.3747,24.6311,0.253700412
glu2,231215,11,231215_glu2_11,37.9221,25.1785,0.269661298
glu2,231215,11,231215_glu2_11,38.4694,25.7258,0.378309912
glu2,231215,11,231215_glu2_11,39.0168,26.2732,0.357722206
glu2,231215,11,231215_glu2_11,39.5642,26.8206,0.309022635
glu2,231215,11,231215_glu2_11,40.1115,27.3679,0.271451635
glu2,231215,11,231215_glu2_11,40.6589,27.9153,0.299926477
glu2,231215,11,231215_glu2_11,41.2062,28.4626,0.28229344
glu2,231215,11,231215_glu2_11,41.7536,29.01,0.28246045
glu2,231215,11,231215_glu2_11,42.301,29.5574,0.278701323
glu2,231215,11,231215_glu2_11,42.8483,30.1047,0.276189857
glu2,231215,11,231215_glu2_11,43.3957,30.6521,0.330632888
glu2,231215,11,231215_glu2_11,43.943,31.1994,0.30273777
glu2,231215,11,231215_glu2_11,44.4904,31.7468,0.305723725
glu2,231215,11,231215_glu2_11,45.0378,32.2942,0.290303251
glu2,231215,11,231215_glu2_11,45.5851,32.8415,0.275802384
glu2,231215,11,231215_glu2_11,46.1325,33.3889,0.345687157
glu2,231215,11,231215_glu2_11,46.6798,33.9362,0.237126002
glu2,231215,11,231215_glu2_11,47.2272,34.4836,0.276268523
glu2,231215,11,231215_glu2_11,47.7745,35.0309,0.303550657
