carbonsource,experiment,cellno,tag,time,recovery_time,observation
glu005,231205,2,231205_glu005_2,35.7833,24.2695,0.29675087
glu005,231205,2,231205_glu005_2,36.1811,24.6673,0.27127357
glu005,231205,2,231205_glu005_2,36.579,25.0652,0.268803937
glu005,231205,2,231205_glu005_2,36.9769,25.4631,0.305069621
glu005,231205,2,231205_glu005_2,37.3747,25.8609,0.262962996
glu005,231205,2,231205_glu005_2,37.7726,26.2588,0.277684377
glu005,231205,2,231205_glu005_2,38.1704,26.6566,0.279896011
glu005,231205,2,231205_glu005_2,38.5683,27.0545,0.308965035
glu005,231205,2,231205_glu005_2,38.9662,27.4524,0.289272148
glu005,231205,2,231205_glu005_2,39.364,27.8502,0.269257907
glu005,231205,2,231205_glu005_2,39.7619,28.2481,0.278626591
glu005,231205,2,231205_glu005_2,40.1597,28.6459,0.335699962
glu005,231205,2,231205_glu005_2,40.5576,29.0438,0.339358552
glu005,231205,2,231205_glu005_2,40.9555,29.4417,0.270702725
glu005,231205,2,231205_glu005_2,41.3533,29.8395,0.291292118
glu005,231205,2,231205_glu005_2,41.7512,30.2374,0.268896633
glu005,231205,2,231205_glu005_2,42.149,30.6352,0.321573277
glu005,231205,2,231205_glu005_2,42.5469,31.0331,0.283870457
glu005,231205,2,231205_glu005_2,42.9448,31.431,0.362139906
glu005,231205,2,231205_glu005_2,43.3426,31.8288,0.298876278
glu005,231205,2,231205_glu005_2,43.7405,32.2267,0.284219393
glu005,231205,2,231205_glu005_2,44.1383,32.6245,0.260734059
glu005,231205,2,231205_glu005_2,44.5362,33.0224,0.331862393
glu005,231205,2,231205_glu005_2,44.9341,33.4203,0.329335854
glu005,231205,2,231205_glu005_2,45.3319,33.8181,0.223911969
glu005,231205,2,231205_glu005_2,45.7298,34.216,0.320601666
glu005,231205,2,231205_glu005_2,46.1276,34.6138,0.271243328
glu005,231205,2,231205_glu005_2,46.5255,35.0117,0.291167871
glu005,231205,2,231205_glu005_2,46.9234,35.4096,0.37111145
glu005,231205,2,231205_glu005_2,47.3212,35.8074,0.292424875
glu005,231205,2,231205_glu005_2,47.7191,36.2053,0.304548605
glu005,231205,2,231205_glu005_2,48.1169,36.6031,0.36936677
glu005,231205,2,231205_glu005_2,48.5148,37.001,0.31756776
glu005,231205,2,231205_glu005_2,48.9127,37.3989,0.296620479
glu005,231205,3,231205_glu005_3,9.3135,0,0.131352687
glu005,231205,3,231205_glu005_3,9.7536,0.4401,0.160255966
glu005,231205,3,231205_glu005_3,10.1937,0.8802,0.162234194
glu005,231205,3,231205_glu005_3,10.6337,1.3202,0.186720531
glu005,231205,3,231205_glu005_3,11.0738,1.7603,0.20992979
glu005,231205,3,231205_glu005_3,11.5138,2.2003,0.211313583
glu005,231205,3,231205_glu005_3,11.9539,2.6404,0.193503875
glu005,231205,3,231205_glu005_3,12.3939,3.0804,0.178532869
glu005,231205,3,231205_glu005_3,12.834,3.5205,0.192400492
glu005,231205,3,231205_glu005_3,13.2741,3.9606,0.19839245
glu005,231205,3,231205_glu005_3,13.7141,4.4006,0.192097936
glu005,231205,3,231205_glu005_3,14.1542,4.8407,0.230874953
glu005,231205,3,231205_glu005_3,14.5942,5.2807,0.228088309
glu005,231205,3,231205_glu005_3,15.0343,5.7208,0.281804385
glu005,231205,3,231205_glu005_3,15.4743,6.1608,0.222126751
glu005,231205,3,231205_glu005_3,15.9144,6.6009,0.192072675
glu005,231205,3,231205_glu005_3,16.3545,7.041,0.191313259
glu005,231205,3,231205_glu005_3,16.7945,7.481,0.206195707
glu005,231205,3,231205_glu005_3,17.2346,7.9211,0.214082518
glu005,231205,3,231205_glu005_3,17.6746,8.3611,0.242208091
glu005,231205,3,231205_glu005_3,18.1147,8.8012,0.272690597
glu005,231205,3,231205_glu005_3,18.5547,9.2412,0.253786686
glu005,231205,3,231205_glu005_3,18.9948,9.6813,0.253083889
glu005,231205,3,231205_glu005_3,19.4349,10.1214,0.218929038
glu005,231205,3,231205_glu005_3,19.8749,10.5614,0.255254093
glu005,231205,3,231205_glu005_3,20.315,11.0015,0.213253062
glu005,231205,3,231205_glu005_3,20.755,11.4415,0.263018388
glu005,231205,3,231205_glu005_3,21.1951,11.8816,0.287713322
glu005,231205,3,231205_glu005_3,21.6351,12.3216,0.232683271
glu005,231205,3,231205_glu005_3,22.0752,12.7617,0.208609105
glu005,231205,3,231205_glu005_3,22.5153,13.2018,0.26302712
glu005,231205,3,231205_glu005_3,22.9553,13.6418,0.225838699
glu005,231205,3,231205_glu005_3,23.3954,14.0819,0.242091676
glu005,231205,3,231205_glu005_3,23.8354,14.5219,0.190695662
glu005,231205,3,231205_glu005_3,24.2755,14.962,0.271063722
glu005,231205,3,231205_glu005_3,24.7155,15.402,0.232183607
glu005,231205,3,231205_glu005_3,25.1556,15.8421,0.22076357
glu005,231205,3,231205_glu005_3,25.5957,16.2822,0.274851311
glu005,231205,3,231205_glu005_3,26.0357,16.7222,0.214352199
glu005,231205,3,231205_glu005_3,26.4758,17.1623,0.284196208
glu005,231205,3,231205_glu005_3,26.9158,17.6023,0.243768949
glu005,231205,3,231205_glu005_3,27.3559,18.0424,0.245289236
glu005,231205,3,231205_glu005_3,27.7959,18.4824,0.200302043
glu005,231205,3,231205_glu005_3,28.236,18.9225,0.272271725
glu005,231205,3,231205_glu005_3,28.6761,19.3626,0.236413418
glu005,231205,3,231205_glu005_3,29.1161,19.8026,0.274170763
glu005,231205,3,231205_glu005_3,29.5562,20.2427,0.242664641
glu005,231205,3,231205_glu005_3,29.9962,20.6827,0.287270374
glu005,231205,3,231205_glu005_3,30.4363,21.1228,0.319944517
glu005,231205,3,231205_glu005_3,30.8763,21.5628,0.27747439
glu005,231205,3,231205_glu005_3,31.3164,22.0029,0.330881063
glu005,231205,3,231205_glu005_3,31.7565,22.443,0.322214651
glu005,231205,3,231205_glu005_3,32.1965,22.883,0.250884624
glu005,231205,3,231205_glu005_3,32.6366,23.3231,0.282889195
glu005,231205,3,231205_glu005_3,33.0766,23.7631,0.344800595
glu005,231205,3,231205_glu005_3,33.5167,24.2032,0.287865533
glu005,231205,3,231205_glu005_3,33.9567,24.6432,0.256233919
glu005,231205,3,231205_glu005_3,34.3968,25.0833,0.276565991
glu005,231205,3,231205_glu005_3,34.8369,25.5234,0.360565867
glu005,231205,3,231205_glu005_3,35.2769,25.9634,0.324106413
glu005,231205,3,231205_glu005_3,35.717,26.4035,0.238552226
glu005,231205,3,231205_glu005_3,36.157,26.8435,0.329675717
glu005,231205,3,231205_glu005_3,36.5971,27.2836,0.284466554
glu005,231205,3,231205_glu005_3,37.0371,27.7236,0.308877337
glu005,231205,3,231205_glu005_3,37.4772,28.1637,0.307599539
glu005,231205,3,231205_glu005_3,37.9173,28.6038,0.295302094
glu005,231205,3,231205_glu005_3,38.3573,29.0438,0.240034498
glu005,231205,3,231205_glu005_3,38.7974,29.4839,0.207643848
glu005,231205,3,231205_glu005_3,39.2374,29.9239,0.303769492
glu005,231205,3,231205_glu005_3,39.6775,30.364,0.314086192
glu005,231205,3,231205_glu005_3,40.1175,30.804,0.311603869
glu005,231205,3,231205_glu005_3,40.5576,31.2441,0.28303825
glu005,231205,3,231205_glu005_3,40.9977,31.6842,0.316715919
glu005,231205,3,231205_glu005_3,41.4377,32.1242,0.306943069
glu005,231205,3,231205_glu005_3,41.8778,32.5643,0.305550219
glu005,231205,3,231205_glu005_3,42.3178,33.0043,0.241671516
glu005,231205,3,231205_glu005_3,42.7579,33.4444,0.314723352
glu005,231205,3,231205_glu005_3,43.198,33.8845,0.252836236
glu005,231205,3,231205_glu005_3,43.638,34.3245,0.311918668
glu005,231205,3,231205_glu005_3,44.0781,34.7646,0.322046602
glu005,231205,3,231205_glu005_3,44.5181,35.2046,0.350413789
glu005,231205,3,231205_glu005_3,44.9582,35.6447,0.351655279
glu005,231205,3,231205_glu005_3,45.3982,36.0847,0.275484332
glu005,231205,3,231205_glu005_3,45.8383,36.5248,0.304097746
glu005,231205,3,231205_glu005_3,46.2784,36.9649,0.333044893
glu005,231205,3,231205_glu005_3,46.7184,37.4049,0.278389116
glu005,231205,3,231205_glu005_3,47.1585,37.845,0.308182939
glu005,231205,3,231205_glu005_3,47.5985,38.285,0.261477167
glu005,231205,3,231205_glu005_3,48.0386,38.7251,0.28893536
glu005,231205,3,231205_glu005_3,48.4786,39.1651,0.251700656
glu005,231205,3,231205_glu005_3,48.9187,39.6052,0.33190255
glu005,231205,3,231205_glu005_3,49.3588,40.0453,0.289882944
glu005,231205,3,231205_glu005_3,49.7988,40.4853,0.328919501
glu005,231205,3,231205_glu005_3,50.2389,40.9254,0.283442608
glu005,231205,3,231205_glu005_3,50.6789,41.3654,0.310474419
glu005,231205,4,231205_glu005_4,28.8449,0,0.17353105
glu005,231205,4,231205_glu005_4,29.4296,0.5847,0.135418721
glu005,231205,4,231205_glu005_4,30.0143,1.1694,0.152417033
glu005,231205,4,231205_glu005_4,30.5991,1.7542,0.164112655
glu005,231205,4,231205_glu005_4,31.1838,2.3389,0.206705979
glu005,231205,4,231205_glu005_4,31.7685,2.9236,0.183106389
glu005,231205,4,231205_glu005_4,32.3533,3.5084,0.193365459
glu005,231205,4,231205_glu005_4,32.938,4.0931,0.168748251
glu005,231205,4,231205_glu005_4,33.5227,4.6778,0.140698782
glu005,231205,4,231205_glu005_4,34.1075,5.2626,0.183298602
glu005,231205,4,231205_glu005_4,34.6922,5.8473,0.147259941
glu005,231205,4,231205_glu005_4,35.2769,6.432,0.172018745
glu005,231205,4,231205_glu005_4,35.8617,7.0168,0.209835231
glu005,231205,4,231205_glu005_4,36.4464,7.6015,0.207393178
glu005,231205,4,231205_glu005_4,37.0311,8.1862,0.24813842
glu005,231205,4,231205_glu005_4,37.6159,8.771,0.249849592
glu005,231205,4,231205_glu005_4,38.2006,9.3557,0.211056518
glu005,231205,4,231205_glu005_4,38.7853,9.9404,0.18012042
glu005,231205,4,231205_glu005_4,39.3701,10.5252,0.225401983
glu005,231205,4,231205_glu005_4,39.9548,11.1099,0.206044469
glu005,231205,4,231205_glu005_4,40.5395,11.6946,0.209942104
glu005,231205,4,231205_glu005_4,41.1243,12.2794,0.213755425
glu005,231205,4,231205_glu005_4,41.709,12.8641,0.218212542
glu005,231205,4,231205_glu005_4,42.2937,13.4488,0.230666087
glu005,231205,4,231205_glu005_4,42.8785,14.0336,0.189358321
glu005,231205,4,231205_glu005_4,43.4632,14.6183,0.167261289
glu005,231205,4,231205_glu005_4,44.0479,15.203,0.180865665
glu005,231205,4,231205_glu005_4,44.6327,15.7878,0.263904963
glu005,231205,4,231205_glu005_4,45.2174,16.3725,0.185494098
glu005,231205,4,231205_glu005_4,45.8021,16.9572,0.231272905
glu005,231205,4,231205_glu005_4,46.3869,17.542,0.16223147
glu005,231205,4,231205_glu005_4,46.9716,18.1267,0.257208538
glu005,231205,4,231205_glu005_4,47.5563,18.7114,0.29178048
glu005,231205,4,231205_glu005_4,48.1411,19.2962,0.219582202
glu005,231205,4,231205_glu005_4,48.7258,19.8809,0.236899094
glu005,231205,4,231205_glu005_4,49.3105,20.4656,0.215592501
glu005,231205,4,231205_glu005_4,49.8953,21.0504,0.230700002
glu005,231205,4,231205_glu005_4,50.48,21.6351,0.235266439
glu005,231205,4,231205_glu005_4,51.0647,22.2198,0.244657571
glu005,231205,4,231205_glu005_4,51.6495,22.8046,0.209272138
glu005,231205,4,231205_glu005_4,52.2342,23.3893,0.208404506
glu005,231205,4,231205_glu005_4,52.8189,23.974,0.269628892
glu005,231205,4,231205_glu005_4,53.4037,24.5588,0.203092243
glu005,231205,4,231205_glu005_4,53.9884,25.1435,0.243107656
glu005,231205,4,231205_glu005_4,54.5731,25.7282,0.283280958
glu005,231205,4,231205_glu005_4,55.1579,26.313,0.274345253
glu005,231205,4,231205_glu005_4,55.7426,26.8977,0.220623194
glu005,231205,4,231205_glu005_4,56.3273,27.4824,0.256850731
glu005,231205,4,231205_glu005_4,56.9121,28.0672,0.289541014
glu005,231205,4,231205_glu005_4,57.4968,28.6519,0.209036236
glu005,231205,4,231205_glu005_4,58.0815,29.2366,0.221669185
glu005,231205,4,231205_glu005_4,58.6663,29.8214,0.230299106
glu005,231205,4,231205_glu005_4,59.251,30.4061,0.217796288
glu005,231205,4,231205_glu005_4,59.8357,30.9908,0.234271274
glu005,231205,4,231205_glu005_4,60.4205,31.5756,0.264546441
glu005,231205,4,231205_glu005_4,61.0052,32.1603,0.247485475
glu005,231205,4,231205_glu005_4,61.5899,32.745,0.276685877
glu005,231205,4,231205_glu005_4,62.1747,33.3298,0.265087681
glu005,231205,4,231205_glu005_4,62.7594,33.9145,0.189644969
glu005,231205,4,231205_glu005_4,63.3441,34.4992,0.277832577
glu005,231205,4,231205_glu005_4,63.9289,35.084,0.221986168
glu005,231205,4,231205_glu005_4,64.5136,35.6687,0.23494991
glu005,231205,4,231205_glu005_4,65.0983,36.2534,0.266826871
glu005,231205,4,231205_glu005_4,65.6831,36.8382,0.227025521
glu005,231205,4,231205_glu005_4,66.2678,37.4229,0.256133246
glu005,231205,4,231205_glu005_4,66.8525,38.0076,0.233830286
glu005,231205,4,231205_glu005_4,67.4373,38.5924,0.337576365
glu005,231205,4,231205_glu005_4,68.022,39.1771,0.275618206
glu005,231205,4,231205_glu005_4,68.6067,39.7618,0.253969073
glu005,231205,4,231205_glu005_4,69.1915,40.3466,0.241042964
glu005,231205,4,231205_glu005_4,69.7762,40.9313,0.32731745
glu005,231205,4,231205_glu005_4,70.3609,41.516,0.320521151
glu005,231205,4,231205_glu005_4,70.9457,42.1008,0.226154083
glu005,231205,4,231205_glu005_4,71.5304,42.6855,0.274351301
glu005,231205,4,231205_glu005_4,72.1151,43.2702,0.278926688
glu005,231205,4,231205_glu005_4,72.6999,43.855,0.265822726
glu005,231205,4,231205_glu005_4,73.2846,44.4397,0.282318711
glu005,231205,4,231205_glu005_4,73.8693,45.0244,0.266278017
glu005,231205,4,231205_glu005_4,74.4541,45.6092,0.247904801
glu005,231205,4,231205_glu005_4,75.0388,46.1939,0.270034975
glu005,231205,4,231205_glu005_4,75.6235,46.7786,0.238431483
glu005,231205,4,231205_glu005_4,76.2083,47.3634,0.267794297
glu005,231205,4,231205_glu005_4,76.793,47.9481,0.240375877
glu005,231205,4,231205_glu005_4,77.3777,48.5328,0.331032622
glu005,231205,4,231205_glu005_4,77.9625,49.1176,0.316451934
glu005,231205,4,231205_glu005_4,78.5472,49.7023,0.338447985
glu005,231205,4,231205_glu005_4,79.1319,50.287,0.257255431
glu005,231205,4,231205_glu005_4,79.7167,50.8718,0.314043804
glu005,231205,4,231205_glu005_4,80.3014,51.4565,0.300578411
glu005,231205,4,231205_glu005_4,80.8861,52.0412,0.320302612
glu005,231205,4,231205_glu005_4,81.4709,52.626,0.266646235
glu005,231205,4,231205_glu005_4,82.0556,53.2107,0.305901232
glu005,231205,4,231205_glu005_4,82.6403,53.7954,0.289379518
glu005,231205,4,231205_glu005_4,83.2251,54.3802,0.242710249
glu005,231205,4,231205_glu005_4,83.8098,54.9649,0.317991569
glu005,231205,5,231205_glu005_5,4.7261,0,0.141154918
glu005,231205,5,231205_glu005_5,4.972,0.2459,0.216294093
glu005,231205,5,231205_glu005_5,5.218,0.4919,0.133183507
glu005,231205,5,231205_glu005_5,5.4639,0.7378,0.188068399
glu005,231205,5,231205_glu005_5,5.7099,0.9838,0.182005124
glu005,231205,5,231205_glu005_5,5.9558,1.2297,0.156608066
glu005,231205,5,231205_glu005_5,6.2018,1.4757,0.18891176
glu005,231205,5,231205_glu005_5,6.4477,1.7216,0.187280766
glu005,231205,5,231205_glu005_5,6.6937,1.9676,0.210715688
glu005,231205,5,231205_glu005_5,6.9396,2.2135,0.219962042
glu005,231205,5,231205_glu005_5,7.1856,2.4595,0.201518179
glu005,231205,5,231205_glu005_5,7.4315,2.7054,0.229661627
glu005,231205,5,231205_glu005_5,7.6775,2.9514,0.231118846
glu005,231205,5,231205_glu005_5,7.9234,3.1973,0.217921385
glu005,231205,5,231205_glu005_5,8.1694,3.4433,0.262387396
glu005,231205,5,231205_glu005_5,8.4153,3.6892,0.200808264
glu005,231205,5,231205_glu005_5,8.6613,3.9352,0.198107268
glu005,231205,5,231205_glu005_5,8.9072,4.1811,0.256570201
glu005,231205,5,231205_glu005_5,9.1532,4.4271,0.218557168
glu005,231205,5,231205_glu005_5,9.3991,4.673,0.205612025
glu005,231205,5,231205_glu005_5,9.6451,4.919,0.216490003
glu005,231205,5,231205_glu005_5,9.891,5.1649,0.244600402
glu005,231205,5,231205_glu005_5,10.137,5.4109,0.226158438
glu005,231205,5,231205_glu005_5,10.3829,5.6568,0.279062468
glu005,231205,5,231205_glu005_5,10.6289,5.9028,0.193788601
glu005,231205,5,231205_glu005_5,10.8748,6.1487,0.237769724
glu005,231205,5,231205_glu005_5,11.1208,6.3947,0.216259445
glu005,231205,5,231205_glu005_5,11.3667,6.6406,0.321771146
glu005,231205,5,231205_glu005_5,11.6127,6.8866,0.260128929
glu005,231205,5,231205_glu005_5,11.8586,7.1325,0.23356827
glu005,231205,5,231205_glu005_5,12.1046,7.3785,0.22043453
glu005,231205,5,231205_glu005_5,12.3505,7.6244,0.267506742
glu005,231205,5,231205_glu005_5,12.5965,7.8704,0.240532296
glu005,231205,5,231205_glu005_5,12.8424,8.1163,0.262160853
glu005,231205,5,231205_glu005_5,13.0884,8.3623,0.271555583
glu005,231205,5,231205_glu005_5,13.3343,8.6082,0.318318791
glu005,231205,5,231205_glu005_5,13.5803,8.8542,0.25293502
glu005,231205,5,231205_glu005_5,13.8262,9.1001,0.291015776
glu005,231205,5,231205_glu005_5,14.0722,9.3461,0.239805693
glu005,231205,5,231205_glu005_5,14.3181,9.592,0.202562232
glu005,231205,5,231205_glu005_5,14.5641,9.838,0.257004278
glu005,231205,5,231205_glu005_5,14.81,10.0839,0.265164571
glu005,231205,5,231205_glu005_5,15.056,10.3299,0.268635315
glu005,231205,5,231205_glu005_5,15.3019,10.5758,0.254045499
glu005,231205,5,231205_glu005_5,15.5479,10.8218,0.258753243
glu005,231205,5,231205_glu005_5,15.7938,11.0677,0.269867726
glu005,231205,5,231205_glu005_5,16.0398,11.3137,0.204215925
glu005,231205,5,231205_glu005_5,16.2857,11.5596,0.243685477
glu005,231205,5,231205_glu005_5,16.5317,11.8056,0.245381174
glu005,231205,5,231205_glu005_5,16.7776,12.0515,0.261238302
glu005,231205,5,231205_glu005_5,17.0236,12.2975,0.299462348
glu005,231205,5,231205_glu005_5,17.2695,12.5434,0.313228936
glu005,231205,5,231205_glu005_5,17.5155,12.7894,0.240902728
glu005,231205,5,231205_glu005_5,17.7614,13.0353,0.246814145
glu005,231205,5,231205_glu005_5,18.0074,13.2813,0.244441726
glu005,231205,5,231205_glu005_5,18.2533,13.5272,0.257049258
glu005,231205,5,231205_glu005_5,18.4993,13.7732,0.308758035
glu005,231205,5,231205_glu005_5,18.7452,14.0191,0.390053703
glu005,231205,5,231205_glu005_5,18.9912,14.2651,0.248892828
glu005,231205,5,231205_glu005_5,19.2371,14.511,0.254121074
glu005,231205,5,231205_glu005_5,19.4831,14.757,0.243688118
glu005,231205,5,231205_glu005_5,19.729,15.0029,0.334282978
glu005,231205,5,231205_glu005_5,19.975,15.2489,0.28465775
glu005,231205,5,231205_glu005_5,20.2209,15.4948,0.266909566
glu005,231205,5,231205_glu005_5,20.4669,15.7408,0.255357736
glu005,231205,5,231205_glu005_5,20.7128,15.9867,0.27836663
glu005,231205,5,231205_glu005_5,20.9588,16.2327,0.285709772
glu005,231205,5,231205_glu005_5,21.2047,16.4786,0.285576723
glu005,231205,5,231205_glu005_5,21.4507,16.7246,0.289270591
glu005,231205,5,231205_glu005_5,21.6966,16.9705,0.310050307
glu005,231205,5,231205_glu005_5,21.9426,17.2165,0.268320675
glu005,231205,5,231205_glu005_5,22.1885,17.4624,0.346309141
glu005,231205,5,231205_glu005_5,22.4345,17.7084,0.296605886
glu005,231205,5,231205_glu005_5,22.6804,17.9543,0.234919148
glu005,231205,5,231205_glu005_5,22.9264,18.2003,0.266783063
glu005,231205,5,231205_glu005_5,23.1723,18.4462,0.287790348
glu005,231205,5,231205_glu005_5,23.4183,18.6922,0.275273972
glu005,231205,5,231205_glu005_5,23.6642,18.9381,0.229810391
glu005,231205,5,231205_glu005_5,23.9102,19.1841,0.244524416
glu005,231205,5,231205_glu005_5,24.1561,19.43,0.302093373
glu005,231205,5,231205_glu005_5,24.4021,19.676,0.289623916
glu005,231205,5,231205_glu005_5,24.648,19.9219,0.300084447
glu005,231205,5,231205_glu005_5,24.894,20.1679,0.358039612
glu005,231205,5,231205_glu005_5,25.1399,20.4138,0.330438487
glu005,231205,5,231205_glu005_5,25.3859,20.6598,0.301749948
glu005,231205,5,231205_glu005_5,25.6318,20.9057,0.277869697
glu005,231205,5,231205_glu005_5,25.8778,21.1517,0.333825765
glu005,231205,5,231205_glu005_5,26.1237,21.3976,0.288390574
glu005,231205,5,231205_glu005_5,26.3697,21.6436,0.28822488
glu005,231205,5,231205_glu005_5,26.6156,21.8895,0.277110751
glu005,231205,5,231205_glu005_5,26.8616,22.1355,0.386070442
glu005,231205,5,231205_glu005_5,27.1075,22.3814,0.28409444
glu005,231205,5,231205_glu005_5,27.3535,22.6274,0.30748908
glu005,231205,5,231205_glu005_5,27.5994,22.8733,0.272258866
glu005,231205,5,231205_glu005_5,27.8454,23.1193,0.353335524
glu005,231205,7,231205_glu005_7,10.3263,0,0.111149108
glu005,231205,7,231205_glu005_7,10.6313,0.305,0.146167095
glu005,231205,7,231205_glu005_7,10.9363,0.61,0.163368756
glu005,231205,7,231205_glu005_7,11.2414,0.9151,0.152838049
glu005,231205,7,231205_glu005_7,11.5464,1.2201,0.183433989
glu005,231205,7,231205_glu005_7,11.8514,1.5251,0.165336087
glu005,231205,7,231205_glu005_7,12.1564,1.8301,0.191499752
glu005,231205,7,231205_glu005_7,12.4615,2.1352,0.164692379
glu005,231205,7,231205_glu005_7,12.7665,2.4402,0.171195267
glu005,231205,7,231205_glu005_7,13.0715,2.7452,0.142004505
glu005,231205,7,231205_glu005_7,13.3765,3.0502,0.169426479
glu005,231205,7,231205_glu005_7,13.6816,3.3553,0.193445088
glu005,231205,7,231205_glu005_7,13.9866,3.6603,0.208964377
glu005,231205,7,231205_glu005_7,14.2916,3.9653,0.18058023
glu005,231205,7,231205_glu005_7,14.5966,4.2703,0.204253667
glu005,231205,7,231205_glu005_7,14.9017,4.5754,0.227015899
glu005,231205,7,231205_glu005_7,15.2067,4.8804,0.168389742
glu005,231205,7,231205_glu005_7,15.5117,5.1854,0.196431511
glu005,231205,7,231205_glu005_7,15.8167,5.4904,0.187974106
glu005,231205,7,231205_glu005_7,16.1218,5.7955,0.277069783
glu005,231205,7,231205_glu005_7,16.4268,6.1005,0.23357253
glu005,231205,7,231205_glu005_7,16.7318,6.4055,0.228451149
glu005,231205,7,231205_glu005_7,17.0368,6.7105,0.238935457
glu005,231205,7,231205_glu005_7,17.3419,7.0156,0.184732509
glu005,231205,7,231205_glu005_7,17.6469,7.3206,0.268299058
glu005,231205,7,231205_glu005_7,17.9519,7.6256,0.260701383
glu005,231205,7,231205_glu005_7,18.257,7.9307,0.151331791
glu005,231205,7,231205_glu005_7,18.562,8.2357,0.217251645
glu005,231205,7,231205_glu005_7,18.867,8.5407,0.294632965
glu005,231205,7,231205_glu005_7,19.172,8.8457,0.237466775
glu005,231205,7,231205_glu005_7,19.4771,9.1508,0.326373497
glu005,231205,7,231205_glu005_7,19.7821,9.4558,0.224969051
glu005,231205,7,231205_glu005_7,20.0871,9.7608,0.218176121
glu005,231205,7,231205_glu005_7,20.3921,10.0658,0.261702986
glu005,231205,7,231205_glu005_7,20.6972,10.3709,0.211946006
glu005,231205,7,231205_glu005_7,21.0022,10.6759,0.220418661
glu005,231205,7,231205_glu005_7,21.3072,10.9809,0.244841561
glu005,231205,7,231205_glu005_7,21.6122,11.2859,0.290791053
glu005,231205,7,231205_glu005_7,21.9173,11.591,0.294969014
glu005,231205,7,231205_glu005_7,22.2223,11.896,0.247690366
glu005,231205,7,231205_glu005_7,22.5273,12.201,0.277077756
glu005,231205,7,231205_glu005_7,22.8323,12.506,0.252107614
glu005,231205,7,231205_glu005_7,23.1374,12.8111,0.306753918
glu005,231205,7,231205_glu005_7,23.4424,13.1161,0.231413833
glu005,231205,7,231205_glu005_7,23.7474,13.4211,0.254777275
glu005,231205,7,231205_glu005_7,24.0524,13.7261,0.286240907
glu005,231205,7,231205_glu005_7,24.3575,14.0312,0.22249229
glu005,231205,7,231205_glu005_7,24.6625,14.3362,0.239283085
glu005,231205,7,231205_glu005_7,24.9675,14.6412,0.22976017
glu005,231205,7,231205_glu005_7,25.2725,14.9462,0.292721672
glu005,231205,7,231205_glu005_7,25.5776,15.2513,0.251474041
glu005,231205,7,231205_glu005_7,25.8826,15.5563,0.219509814
glu005,231205,7,231205_glu005_7,26.1876,15.8613,0.340140345
glu005,231205,7,231205_glu005_7,26.4927,16.1664,0.253245537
glu005,231205,7,231205_glu005_7,26.7977,16.4714,0.264739636
glu005,231205,7,231205_glu005_7,27.1027,16.7764,0.260810063
glu005,231205,7,231205_glu005_7,27.4077,17.0814,0.255681255
glu005,231205,7,231205_glu005_7,27.7128,17.3865,0.339263925
glu005,231205,7,231205_glu005_7,28.0178,17.6915,0.306104038
glu005,231205,7,231205_glu005_7,28.3228,17.9965,0.224177998
glu005,231205,7,231205_glu005_7,28.6278,18.3015,0.331352221
glu005,231205,7,231205_glu005_7,28.9329,18.6066,0.353083492
glu005,231205,7,231205_glu005_7,29.2379,18.9116,0.215880177
glu005,231205,7,231205_glu005_7,29.5429,19.2166,0.322614189
glu005,231205,7,231205_glu005_7,29.8479,19.5216,0.290153359
glu005,231205,7,231205_glu005_7,30.153,19.8267,0.293793871
glu005,231205,7,231205_glu005_7,30.458,20.1317,0.31652172
glu005,231205,7,231205_glu005_7,30.763,20.4367,0.263151785
glu005,231205,7,231205_glu005_7,31.068,20.7417,0.272546588
glu005,231205,7,231205_glu005_7,31.3731,21.0468,0.269126019
glu005,231205,7,231205_glu005_7,31.6781,21.3518,0.261880207
glu005,231205,7,231205_glu005_7,31.9831,21.6568,0.308396823
glu005,231205,7,231205_glu005_7,32.2881,21.9618,0.357908976
glu005,231205,7,231205_glu005_7,32.5932,22.2669,0.261800347
glu005,231205,7,231205_glu005_7,32.8982,22.5719,0.283567889
glu005,231205,7,231205_glu005_7,33.2032,22.8769,0.327364529
glu005,231205,7,231205_glu005_7,33.5083,23.182,0.341011144
glu005,231205,7,231205_glu005_7,33.8133,23.487,0.281430502
glu005,231205,7,231205_glu005_7,34.1183,23.792,0.217754965
glu005,231205,7,231205_glu005_7,34.4233,24.097,0.325822748
glu005,231205,7,231205_glu005_7,34.7284,24.4021,0.309143593
glu005,231205,7,231205_glu005_7,35.0334,24.7071,0.295870174
glu005,231205,7,231205_glu005_7,35.3384,25.0121,0.276615094
glu005,231205,7,231205_glu005_7,35.6434,25.3171,0.333082893
glu005,231205,7,231205_glu005_7,35.9485,25.6222,0.376441942
glu005,231205,7,231205_glu005_7,36.2535,25.9272,0.28409421
glu005,231205,7,231205_glu005_7,36.5585,26.2322,0.342767552
glu005,231205,7,231205_glu005_7,36.8635,26.5372,0.216712472
glu005,231205,7,231205_glu005_7,37.1686,26.8423,0.194025315
glu005,231205,7,231205_glu005_7,37.4736,27.1473,0.261972029
glu005,231205,7,231205_glu005_7,37.7786,27.4523,0.337638759
glu005,231205,7,231205_glu005_7,38.0836,27.7573,0.265488564
glu005,231205,7,231205_glu005_7,38.3887,28.0624,0.316574568
glu005,231205,7,231205_glu005_7,38.6937,28.3674,0.264105858
