"carbonsource","cell_area_cyto","cell_area_nucleus","cellno","experiment","measurement_count","ID","time","measured_nuc_area","measured_cyto_area","BG_area","REF_area","ROI_nuc","ROI_cyto","BG","REF","REF_BG","logref","MID","a","r","y_start",".fitted",".resid","recovery_time","ROI_nuc_BG","ROI_cyto_BG","frap_norm","normREF","fullnormREF","normint","bleach_corrected_nucleus","bleach_corrected_nucleus_zeroes","fraptest","reftest","bleach_corrected_nucleus_test","normint_cyto","normint_nuc_zero","bleach_depth_nuc","bleached_volume","gap_ratio_nuc","corr_normint_nuc","tag"
"glu005",15.677,16.583,10,231207,14,"231207-glu005-10-14",14.3712,1.9985,3.1757,6.693,44.664,6.291,4.284,1.099,10.148,9.049,2.30747312706682,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,8.70087659300437,0.348123406995626,3.2793,5.192,3.185,0.106960874542638,18.2348149015337,0.96538731835783,0.284730063235427,6.53101832495328,0.120377116050007,0.233825423560884,0.821217896360831,0.254090580224312,0.325329743948178,0.14907566774513,0.850661574628681,0.180772477838751,22.0238275221612,0.0129282733870359,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,15,"231207-glu005-10-15",14.7811,1.9985,3.1757,6.693,44.664,6.418,4.284,1.086,10.44,9.354,2.33737291847971,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,8.62839340687458,0.725606593125416,3.6892,5.332,3.198,0.114087858313318,18.8494263000272,0.997926066517753,0.282873330738575,6.73230408648464,0.130135514936666,0.240130423425777,0.848897359106997,0.261943471834512,0.31600650069372,0.146877012037155,0.850661574628681,0.180772477838751,22.0238275221612,0.0128439677641834,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,16,"231207-glu005-10-16",15.191,1.9985,3.1757,6.693,44.664,5.731,5.524,1.155,10.006,8.851,2.28757297287354,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,8.55660138209553,0.294398617904475,4.0991,4.576,4.369,0.0755348043727132,17.8358212723478,0.94426380315893,0.256562337675727,5.79945207528959,0.0849105474168176,0.206083424155355,0.803248933660042,0.225666457778502,0.456251837855659,0.115720765685981,0.850661574628681,0.180772477838751,22.0238275221612,0.0116493074338493,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,17,"231207-glu005-10-17",15.6009,1.9985,3.1757,6.693,44.664,6.4,5.048,1.099,9.562,8.463,2.2473894575261,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,8.48549392811789,-0.0224939281178909,4.509,5.301,3.949,0.113077734629285,17.0539549686904,0.9028702481227,0.310836988237167,6.74351172833617,0.130678865042178,0.238734316312836,0.768037026953444,0.262423279103547,0.431298269647522,0.179990266250891,0.850661574628681,0.180772477838751,22.0238275221612,0.0141136679318974,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,18,"231207-glu005-10-18",16.0109,1.9985,3.1757,6.693,44.664,7.364,5.268,1.168,9.478,8.31,2.23108909128898,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,8.41504741734181,-0.105047417341806,4.919,6.196,4.1,0.167175469707513,16.745641709774,0.886547531832641,0.370006722189902,7.91165760380325,0.187310955279906,0.27904127973483,0.754151919411925,0.307907257919499,0.456034559457103,0.250056295425894,0.850661574628681,0.180772477838751,22.0238275221612,0.0168002914941822,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,19,"231207-glu005-10-19",16.4208,1.9985,3.1757,6.693,44.664,5.385,5.645,1.117,9.523,8.406,2.24134778352286,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,8.34528974715135,0.0607102528486525,5.3289,4.268,4.528,0.0561179824462951,16.939093166349,0.896789236171502,0.251961539976576,5.4702585085623,0.0689511367232478,0.192212424452591,0.762864143751702,0.21291020851725,0.497888339693276,0.110272716416831,0.850661574628681,0.180772477838751,22.0238275221612,0.0114404065198496,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,20,"231207-glu005-10-20",16.8307,1.9985,3.1757,6.693,44.664,6.342,5.048,1.069,9.312,8.243,2.22386650828264,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,8.27619724923224,-0.0331972492322397,5.7388,5.273,3.979,0.109822891647399,16.6106287140394,0.879399675679478,0.317447345960074,6.78373033600306,0.132628676162914,0.237473316339857,0.748071512841456,0.264054396795591,0.446173284217008,0.187817942431426,0.850661574628681,0.180772477838751,22.0238275221612,0.0144138136588949,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,21,"231207-glu005-10-21",17.2406,1.9985,3.1757,6.693,44.664,5.069,4.686,1.213,9.523,8.31,2.23108909128898,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,8.20776358085329,0.102236419146706,6.1487,3.856,3.473,0.0383846999932658,16.745641709774,0.886547531832641,0.230268870362212,4.97937912634242,0.0451531453477266,0.173657710564478,0.754151919411925,0.193836792515174,0.386294640242566,0.0845852725067767,0.850661574628681,0.180772477838751,22.0238275221612,0.0104554428666183,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,22,"231207-glu005-10-22",17.6505,1.9985,3.1757,6.693,44.664,5.593,5.048,1.056,9.465,8.409,2.24166667802463,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,8.13998245976425,0.269017540235749,6.5586,4.537,3.992,0.0677905227951245,16.945138524367,0.897109289432091,0.267746409595638,5.88077161129311,0.088852944850015,0.204327031335849,0.76313640076232,0.228945191376051,0.438794426959541,0.128964420120219,0.850661574628681,0.180772477838751,22.0238275221612,0.0121571243384567,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,23,"231207-glu005-10-23",18.0604,1.9985,3.1757,6.693,44.664,6.007,5.156,1.094,9.176,8.082,2.20629443267576,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,8.07284766361906,0.00915233638093582,6.9685,4.913,4.062,0.0910233675278906,16.2861945004084,0.862223484027847,0.301666543395193,6.39204263280836,0.113639529500506,0.221260459544419,0.733460386604955,0.248870298488848,0.464553777502478,0.169131054743218,0.850661574628681,0.180772477838751,22.0238275221612,0.0136972805063808,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,24,"231207-glu005-10-24",18.4703,1.9985,3.1757,6.693,44.664,6.542,5.055,1.06,9.414,8.354,2.23580405930369,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,8.00635302940471,0.347646970595294,7.3784,5.482,3.995,0.121046488136658,16.8343069607042,0.891241646321286,0.325644531301256,7.15911427554906,0.150827411085178,0.246885780423876,0.758145022234322,0.278758997018679,0.442015232090037,0.19752466559714,0.850661574628681,0.180772477838751,22.0238275221612,0.0147860098783274,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,25,"231207-glu005-10-25",18.8803,1.9985,3.1757,6.693,44.664,5.505,4.927,1.114,8.961,7.847,2.18007841850125,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.94047646227003,-0.0934764622700301,7.7884,4.391,3.813,0.0628521403398505,15.8126414556675,0.837152645281677,0.27768921544896,5.7558764405098,0.0827979865347889,0.197751817191032,0.712133587439877,0.224138913557671,0.449136215859861,0.140738225382834,0.850661574628681,0.180772477838751,22.0238275221612,0.0126085811001534,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,26,"231207-glu005-10-26",19.2902,1.9985,3.1757,6.693,44.664,5.567,6.009,1.065,8.689,7.624,2.15454901416664,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.87524404986472,-0.251244049864722,8.1983,4.502,4.944,0.0663314552515208,15.3632698429985,0.813362019577865,0.293036576588656,5.92353393593849,0.0909260761934133,0.202750781369626,0.69189581631727,0.230686868442017,0.599391386086738,0.158911852024998,0.850661574628681,0.180772477838751,22.0238275221612,0.0133054336851208,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,27,"231207-glu005-10-27",19.7001,1.9985,3.1757,6.693,44.664,5.575,5.11,1.066,8.653,7.587,2.15024943169035,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.81063365926443,-0.223633659264428,8.6082,4.509,4.044,0.0667803991110912,15.2887104274435,0.809414696030595,0.294923500670551,5.95501679024951,0.0924523751631973,0.203066031362871,0.688537979852981,0.231932268455226,0.492669850311155,0.161146259194696,0.850661574628681,0.180772477838751,22.0238275221612,0.0133911101680118,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,28,"231207-glu005-10-28",20.11,1.9985,3.1757,6.693,44.664,7.211,6.364,1.086,8.984,7.898,2.18582653238385,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.746639359198,0.151360640802002,9.0181,6.125,5.278,0.15858941839323,15.915412541973,0.842593550711697,0.384847077249605,8.11962950163759,0.197393500219215,0.275843744089063,0.716761956620383,0.316264605516867,0.617685176982418,0.267629549201399,0.850661574628681,0.180772477838751,22.0238275221612,0.0174741232813577,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,29,"231207-glu005-10-29",20.5199,1.9985,3.1757,6.693,44.664,4.684,4.453,1.072,8.247,7.175,2.10108071678332,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.68325527495174,-0.508255274951744,9.428,3.612,3.381,0.0167792767514423,14.4584812596424,0.765460714909651,0.249818769699005,4.80623748476522,0.0367591825082929,0.162668996514236,0.651148017061439,0.187221533022835,0.435550170691198,0.107735348158534,0.850661574628681,0.180772477838751,22.0238275221612,0.0113431132462161,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,30,"231207-glu005-10-30",20.9298,1.9985,3.1757,6.693,44.664,5.898,4.945,1.042,8.446,7.404,2.12870778298275,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.62047558783014,-0.216475587830144,9.8379,4.856,3.903,0.0849065074412445,14.9199435883474,0.789891447134642,0.325470399485463,6.48579962833886,0.118184898998283,0.218693423885141,0.671930302205282,0.252668028087856,0.487244633059669,0.197318466852096,0.850661574628681,0.180772477838751,22.0238275221612,0.0147781033590988,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,31,"231207-glu005-10-31",21.3398,1.9985,3.1757,6.693,44.664,5.138,4.494,1.18,8.58,7.4,2.12823170584927,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.55827943738547,-0.158279437385471,10.2479,3.958,3.314,0.0422568407820602,14.9118831109901,0.789464709453856,0.265425900306511,5.30625847358669,0.0610003619315159,0.178251353323185,0.671567292857791,0.206733742209931,0.413938391056011,0.126216581644509,0.850661574628681,0.180772477838751,22.0238275221612,0.0120517607595423,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,32,"231207-glu005-10-32",21.7497,1.9985,3.1757,6.693,44.664,6.375,5.254,1.185,8.414,7.229,2.10766450062358,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.49669145379283,-0.267691453792835,10.6578,5.19,4.069,0.111674785068127,14.5672977039659,0.77122167360026,0.356277472010958,6.98404990352733,0.142340233651297,0.233735352134242,0.656048643252564,0.27212377787417,0.520264733590019,0.233798760038677,0.850661574628681,0.180772477838751,22.0238275221612,0.0161769098333365,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,33,"231207-glu005-10-33",22.1596,1.9985,3.1757,6.693,44.664,6.404,4.407,1.092,8.33,7.238,2.10875759601389,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.43569074065838,-0.197690740658381,11.0677,5.312,3.315,0.11330220655907,14.5854337780198,0.772181833382028,0.364198972813902,7.17505785375866,0.151600360918621,0.239229709159363,0.656865414284418,0.279589435749435,0.423330809340556,0.243179030479173,0.850661574628681,0.180772477838751,22.0238275221612,0.016536588494776,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,34,"231207-glu005-10-34",22.5695,1.9985,3.1757,6.693,44.664,6.495,5.206,1.012,7.953,6.941,2.07203921191307,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.37527169808143,-0.434271698081428,11.4776,5.483,4.194,0.118408942961683,13.9869433342409,0.740496560583678,0.392008451666298,7.43383558527808,0.164145989123713,0.246930816137197,0.629911970233234,0.289697331407039,0.558497591583321,0.276109713557282,0.850661574628681,0.180772477838751,22.0238275221612,0.0177992881242755,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,35,"231207-glu005-10-35",22.9794,1.9985,3.1757,6.693,44.664,5.244,4.577,1.096,8.135,7.039,2.08430469734582,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.315428779559,-0.276428779558997,11.8875,4.148,3.481,0.0482053469213675,14.1844250294945,0.750951633762932,0.292433425491327,5.64495934104224,0.0774206896424444,0.186808138854111,0.638805699246756,0.220002975181313,0.457096589566047,0.158197628729418,0.850661574628681,0.180772477838751,22.0238275221612,0.0132780473874066,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,36,"231207-glu005-10-36",23.3893,1.9985,3.1757,6.693,44.664,5.604,4.776,1.129,8.217,7.088,2.09038148171817,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.25615649147662,-0.168156491476618,12.2974,4.475,3.647,0.0684078206020337,14.2831658771213,0.756179170352558,0.313305890199596,6.11283220765336,0.100103317692739,0.201534817109968,0.643252563753517,0.238257402863089,0.475583717537228,0.182913824383973,0.850661574628681,0.180772477838751,22.0238275221612,0.0142257693347959,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,37,"231207-glu005-10-37",23.7993,1.9985,3.1757,6.693,44.664,6.316,3.616,1.072,8.547,7.475,2.13712065326651,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.19743513882586,0.277564861174137,12.7074,5.244,2.544,0.108363824103796,15.0630170614393,0.797466040968591,0.348137426825627,7.19018194357075,0.152333581689237,0.236167280653558,0.678373718123242,0.28027219199906,0.314572557273553,0.224159699570755,0.850661574628681,0.180772477838751,22.0238275221612,0.0158073080837251,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,38,"231207-glu005-10-38",24.2092,1.9985,3.1757,6.693,44.664,7.364,3.675,1.048,7.952,6.904,2.06736896044557,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.13928797573401,-0.235287975734006,13.1173,6.316,2.627,0.167175469707513,13.9123839186859,0.736549237036408,0.453984021495906,8.69253970769308,0.225168372492317,0.284445565333309,0.626554133768945,0.338862106266948,0.35170149385777,0.349498282234766,0.850661574628681,0.180772477838751,22.0238275221612,0.0206133116979367,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,39,"231207-glu005-10-39",24.6191,1.9985,3.1757,6.693,44.664,5.996,4.224,1.073,8.086,7.013,2.08106522279593,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.08169527325474,-0.0686952732547379,13.5272,4.923,3.151,0.0904060697209814,14.1320319266721,0.748177838837823,0.34835754869111,6.80082754962544,0.133457554614665,0.221710816677625,0.636446138488066,0.265139405337892,0.415297662974961,0.22442035757982,0.850661574628681,0.180772477838751,22.0238275221612,0.0158173027980981,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,40,"231207-glu005-10-40",25.029,1.9985,3.1757,6.693,44.664,5.636,3.799,1.102,7.937,6.835,2.05860087580798,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,7.02465174434472,-0.189651744344725,13.9371,4.534,2.697,0.0702035960403152,13.7733406842726,0.729188012042852,0.32918665877315,6.28696159345724,0.108545166692071,0.204191924195887,0.62029222252473,0.24512607733799,0.364718128319866,0.201719087140181,0.850661574628681,0.180772477838751,22.0238275221612,0.0149468414807512,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,41,"231207-glu005-10-41",25.4389,1.9985,3.1757,6.693,44.664,5.735,3.744,1.089,8.083,6.994,2.07869126028913,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.96815215237509,0.0258478476249122,14.347,4.646,2.655,0.0757592763024984,14.093744659225,0.74615083485409,0.329649792325348,6.46644907540547,0.1172467779272,0.209235924087802,0.634721844087485,0.252145233404112,0.350876126820552,0.202267508213126,0.850661574628681,0.180772477838751,22.0238275221612,0.0149678702302605,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,42,"231207-glu005-10-42",25.8488,1.9985,3.1757,6.693,44.664,7.265,3.419,1.15,8.273,7.123,2.09469954406882,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.91219131065067,0.210808689349329,14.7569,6.115,2.269,0.16161978944533,14.3536950539976,0.759913125059435,0.426022705442451,8.54300149726616,0.217918711636819,0.275393386955856,0.64642889554406,0.333143677880316,0.294432993498967,0.316387800650755,0.850661574628681,0.180772477838751,22.0238275221612,0.0193437178444015,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,43,"231207-glu005-10-43",26.2588,1.9985,3.1757,6.693,44.664,6.575,4.243,1.028,7.695,6.667,2.03692540457676,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.85675062449113,-0.189750624491134,15.1669,5.547,3.215,0.122898381557386,13.4348006352664,0.711265029449846,0.41288294114608,7.77857330431278,0.180858985353671,0.249813101789719,0.605045829930121,0.303359251338628,0.4457234106436,0.300828306851483,0.850661574628681,0.180772477838751,22.0238275221612,0.0187471020071612,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,44,"231207-glu005-10-44",26.6687,1.9985,3.1757,6.693,44.664,6.287,4.343,1.139,7.547,6.408,2.00256049734388,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.80185204885348,-0.393852048853478,15.5768,5.148,3.204,0.106736402612853,12.9128847263817,0.683633764618961,0.398671567901661,7.24615610655398,0.155047227232675,0.231843852174775,0.581540974680098,0.282618881782364,0.462152096230309,0.283999863898609,0.850661574628681,0.180772477838751,22.0238275221612,0.018101829370962,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,45,"231207-glu005-10-45",27.0786,1.9985,3.1757,6.693,44.664,8.335,5.046,1.064,7.136,6.072,1.95614332533534,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.74747695701554,-0.67547695701554,15.9867,7.271,3.982,0.221666030662866,12.2358046283692,0.647787799432948,0.594239628764741,10.2728431499974,0.301781995009097,0.327454671554543,0.551048189490879,0.400700918219079,0.606156010273086,0.515582406910833,0.850661574628681,0.180772477838751,22.0238275221612,0.0269816692019947,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,46,"231207-glu005-10-46",27.4885,1.9985,3.1757,6.693,44.664,5.836,4.721,1.079,7.593,6.514,2.01676794715178,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.69362035731251,-0.179620357312507,16.3966,4.757,3.642,0.0814271925295742,13.1264873763499,0.694942313159786,0.362397026989163,6.74616608195569,0.130807548965017,0.214234888266395,0.591160722388602,0.263161832507726,0.516781680832295,0.241045250583716,0.850661574628681,0.180772477838751,22.0238275221612,0.0164547704809486,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,47,"231207-glu005-10-47",27.8984,1.9985,3.1757,6.693,44.664,6.178,5.114,1.058,7.622,6.564,2.02340015079621,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.64027730567744,-0.0762773056774355,16.8065,5.12,4.056,0.100619542526207,13.2272433433161,0.70027653416961,0.387079897686105,7.28821546009565,0.157086278309374,0.230582852201796,0.595698339232235,0.284330382296457,0.571142261520454,0.270273550642596,0.850661574628681,0.180772477838751,22.0238275221612,0.0175755053156228,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,48,"231207-glu005-10-48",28.3083,1.9985,3.1757,6.693,44.664,6.138,4.913,1.099,7.794,6.695,2.04057076729084,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.5874429051874,0.107557094812604,17.2164,5.039,3.814,0.0983748232283553,13.4912239767674,0.714252193215347,0.373502063910393,7.19984198883555,0.152801903811179,0.226934959422822,0.607586895362556,0.280906134704258,0.526556563113487,0.254195315472192,0.850661574628681,0.180772477838751,22.0238275221612,0.0169589987723324,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,49,"231207-glu005-10-49",28.7183,1.9985,3.1757,6.693,44.664,5.811,4.201,1.037,7.805,6.768,2.05001273098902,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.5350996000166,0.232900399983397,17.6264,4.774,3.164,0.0800242429684168,13.638327688538,0.722040155889689,0.350042916479577,6.84681799522801,0.135687186307193,0.215000495392847,0.614211815954261,0.267154961113976,0.432106747184603,0.226416091221814,0.850661574628681,0.180772477838751,22.0238275221612,0.0158938275432529,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,50,"231207-glu005-10-50",29.1282,1.9985,3.1757,6.693,44.664,7.247,4.032,1.016,7.527,6.511,2.01636861270387,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.48326811853431,0.0277318814656908,18.0363,6.231,3.016,0.160609665761297,13.120442018332,0.694622259899197,0.474907780644433,8.96998020877573,0.238618777808033,0.280617529701053,0.590888465377983,0.350027476995384,0.428152579398129,0.37427521836435,0.850661574628681,0.180772477838751,22.0238275221612,0.0215633626882776,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,51,"231207-glu005-10-51",29.5381,1.9985,3.1757,6.693,44.664,6.724,3.634,1.16,7.499,6.339,1.99320259356293,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.43193087466303,-0.0929308746630344,18.4462,5.564,2.474,0.131259960941884,12.7738414919684,0.676272539625404,0.435577661073873,8.03985506371175,0.19352600964106,0.250578708916171,0.575279063435884,0.313758185801695,0.360739639083068,0.327702331836105,0.850661574628681,0.180772477838751,22.0238275221612,0.0197775641239279,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,52,"231207-glu005-10-52",29.948,1.9985,3.1757,6.693,44.664,6.727,3.632,1.042,7.299,6.257,1.981966520296,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.38108315561416,-0.124083155614157,18.8561,5.685,2.59,0.131428314889223,12.6086017061439,0.667524417169294,0.45088266982292,8.24553676033891,0.203497524884377,0.256028030227971,0.567837371812324,0.321811804355791,0.382603141836822,0.345825806759805,0.850661574628681,0.180772477838751,22.0238275221612,0.0204724936829997,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,53,"231207-glu005-10-53",30.3579,1.9985,3.1757,6.693,44.664,6.764,5.487,1.185,7.125,5.94,1.93730177451871,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.33072029353772,-0.390720293537719,19.266,5.579,4.302,0.133504680239736,11.9698088755785,0.633705455967014,0.466089313370958,8.12217213577995,0.197516767945632,0.251254244615981,0.539068881023686,0.317023473657483,0.669420309085114,0.363832802217005,0.850661574628681,0.180772477838751,22.0238275221612,0.0211629569338917,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,54,"231207-glu005-10-54",30.7678,1.9985,3.1757,6.693,44.664,6.527,3.863,1.042,7.048,6.006,1.9467669247753,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.28083766509391,-0.274837665093909,19.6759,5.485,2.821,0.120204718399964,12.1028067519739,0.640746627699981,0.453200659351637,8.01530078894389,0.192335610450702,0.247020887563838,0.545058535257283,0.312878159536682,0.434142878276956,0.348570661453189,0.850661574628681,0.180772477838751,22.0238275221612,0.0205777428512645,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,55,"231207-glu005-10-55",31.1778,1.9985,3.1757,6.693,44.664,6,3.808,1.056,7.176,6.12,1.96290772542388,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.23141869527239,-0.111418695272386,20.0859,4.944,2.752,0.0906305416507666,12.3325303566567,0.652908651602378,0.400890965359059,7.25186009029366,0.155323758211078,0.222656566657359,0.555404301660768,0.283100764260791,0.415634826413663,0.286627970476293,0.850661574628681,0.180772477838751,22.0238275221612,0.0182026019299174,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,56,"231207-glu005-10-56",31.5877,1.9985,3.1757,6.693,44.664,7.589,4.481,1.123,7.163,6.04,1.95160817016995,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.18248295438211,-0.142482954382114,20.4958,6.466,3.358,0.17980201575793,12.1713208095108,0.644373897986661,0.531248834961886,9.51993580135044,0.265280802987876,0.291200922331409,0.548144114710954,0.371673705489779,0.513876403689197,0.440991657527494,0.850661574628681,0.180772477838751,22.0238275221612,0.0241215490099222,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,57,"231207-glu005-10-57",31.9976,1.9985,3.1757,6.693,44.664,5.524,4.263,1.068,7.524,6.456,2.00901907738329,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.13401383885117,0.321986161148831,20.9057,4.456,3.195,0.0639183820063301,13.0096104546692,0.688754616788391,0.342516020408645,6.58522876220083,0.123005255598762,0.200679138556876,0.585897086849986,0.257119418298757,0.457427493016058,0.217503093233275,0.850661574628681,0.180772477838751,22.0238275221612,0.015552066055003,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,58,"231207-glu005-10-58",32.4075,1.9985,3.1757,6.693,44.664,6.251,5.037,1.041,7.151,6.11,1.96150224381515,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.08600689918676,0.0239931008132359,21.3156,5.21,3.996,0.104716155244787,12.3123791632635,0.651841807400414,0.423151360993261,7.72842100705516,0.178427585745478,0.234636066400656,0.554496778292041,0.301780362249937,0.604504018506158,0.312987688963433,0.850661574628681,0.180772477838751,22.0238275221612,0.0192133433921724,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,59,"231207-glu005-10-59",32.8174,1.9985,3.1757,6.693,44.664,5.193,5.35,1.059,6.812,5.753,1.9099868505927,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,6.03845772832413,-0.285457728324129,21.7255,4.134,4.291,0.0453433298166064,11.5929815591251,0.613755469390275,0.356595063911407,6.1553235483057,0.102163311644421,0.186177638867622,0.522098194028496,0.240373884603862,0.689412357004781,0.234174837500516,0.850661574628681,0.180772477838751,22.0238275221612,0.0161913302105453,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,60,"231207-glu005-10-60",33.2273,1.9985,3.1757,6.693,44.664,6.225,4.339,1.014,6.875,5.861,1.92585320370875,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.99136196122193,-0.13036196122193,22.1354,5.211,3.325,0.103257087701183,11.810614447772,0.625277386771493,0.441213285138015,7.78805216493695,0.181318523585575,0.234681102113976,0.531899446410745,0.304159538376724,0.524366394801493,0.334375774045815,0.850661574628681,0.180772477838751,22.0238275221612,0.0200334517101557,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,61,"231207-glu005-10-61",33.6373,1.9985,3.1757,6.693,44.664,7.076,3.902,1.074,7.246,6.172,1.97018455574289,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.94470394888871,0.227296051111296,22.5454,6.002,2.828,0.15101349076298,12.4373165623015,0.658456241452595,0.482579981777786,9.00391800771055,0.240264093287983,0.270304351350621,0.560123423178147,0.351674048962179,0.423514623505934,0.383360279805988,0.850661574628681,0.180772477838751,22.0238275221612,0.0219117218064024,"231207_glu005_10"
"glu005",15.677,16.583,10,231207,62,"231207-glu005-10-62",34.0472,1.9985,3.1757,6.693,44.664,7.04,4.078,1.103,6.992,5.889,1.92992593661106,"glu005-231207-10",10.6361244059279,-0.0233745428852979,1.09945,5.89850216827208,-0.00950216827207573,22.9553,5.937,2.975,0.148993243394913,11.8670377892731,0.628264550536994,0.500293342401472,8.93984428282503,0.237157778361234,0.267377029984778,0.53444051184318,0.349200564427834,0.466939204036396,0.404335612283195,0.850661574628681,0.180772477838751,22.0238275221612,0.022716003469336,"231207_glu005_10"
